"Data","Targa","Velocita","Limite","Multa"
2031-07-14,"QD208US",104,130,0
2031-07-15,"LW511WO",116,50,500
2031-07-16,"MO066VA",59,70,0
2031-07-17,"RC561JX",77,70,36
2031-07-18,"LM763ME",57,130,0
2031-07-19,"GP628XJ",56,110,0
2031-07-20,"JP838KU",61,70,0
2031-07-21,"GF094NQ",134,130,36
2031-07-22,"JB445KG",85,130,0
2031-07-23,"HH876HV",89,90,0
2031-07-24,"LS485PG",106,130,0
2031-07-25,"NX383BK",146,110,148
2031-07-26,"UT930NG",126,110,148
2031-07-27,"ZS209SQ",125,130,0
2031-07-28,"SZ040KG",52,130,0
2031-07-29,"GC875SF",66,70,0
2031-07-30,"XH879ZN",122,110,148
2031-07-31,"ID113NE",103,110,0
2031-08-01,"HH976QB",97,70,148
2031-08-02,"BM366TT",46,130,0
2031-08-03,"ZP785NE",124,70,370
2031-08-04,"IK257OA",145,70,500
2031-08-05,"JW361FD",86,90,0
2031-08-06,"PG523YB",87,90,0
2031-08-07,"GU763WH",41,70,0
2031-08-08,"WM616MC",96,50,370
2031-08-09,"DL128MJ",131,110,148
2031-08-10,"BZ799RO",73,90,0
2031-08-11,"ZT299AD",121,50,500
2031-08-12,"OT078HQ",85,130,0
2031-08-13,"AS574AB",62,110,0
2031-08-14,"GB825VH",55,110,0
2031-08-15,"QA756FB",92,130,0
2031-08-16,"KA334MT",78,50,148
2031-08-17,"DY368MM",43,50,0
2031-08-18,"DE960LC",111,130,0
2031-08-19,"FC160EY",137,130,36
2031-08-20,"TK255HG",82,50,148
2031-08-21,"YA563WB",127,90,148
2031-08-22,"QA527QS",118,90,148
2031-08-23,"OM423GL",122,50,500
2031-08-24,"IV140HW",49,50,0
2031-08-25,"NN927WS",99,50,370
2031-08-26,"HP663QC",145,70,500
2031-08-27,"NX221HG",90,130,0
2031-08-28,"ZB584NG",55,110,0
2031-08-29,"QW228IE",72,50,148
2031-08-30,"QS604YR",67,50,148
2031-08-31,"ZG737BM",86,110,0
2031-09-01,"GY846DL",66,110,0
2031-09-02,"EF700US",45,130,0
2031-09-03,"QY079XA",47,70,0
2031-09-04,"XW641RU",100,70,148
2031-09-05,"UF191SC",67,130,0
2031-09-06,"PT521NM",65,110,0
2031-09-07,"UY404QZ",136,110,148
2031-09-08,"EH774MM",54,70,0
2031-09-09,"KH796SC",62,110,0
2031-09-10,"QN958QZ",96,110,0
2031-09-11,"ZX380WW",44,50,0
2031-09-12,"WA537WY",49,70,0
2031-09-13,"KL734WX",78,50,148
2031-09-14,"WL204FN",126,130,0
2031-09-15,"DN157WD",123,130,0
2031-09-16,"VP081FJ",41,50,0
2031-09-17,"RZ073SR",145,90,370
2031-09-18,"QO942CG",119,50,500
2031-09-19,"OU651JD",46,70,0
2031-09-20,"BM114OR",132,90,370
2031-09-21,"AA279IO",54,130,0
2031-09-22,"IK428RJ",83,110,0
2031-09-23,"CB317IP",68,110,0
2031-09-24,"DJ893HP",48,90,0
2031-09-25,"VF999QE",139,90,370
2031-09-26,"VR209DX",102,110,0
2031-09-27,"IA633VW",45,70,0
2031-09-28,"YX333RJ",69,90,0
2031-09-29,"KZ749SR",86,70,148
2031-09-30,"SK361JX",60,90,0
2031-10-01,"IF030RY",115,110,36
2031-10-02,"JV214HE",125,130,0
2031-10-03,"PM985SP",101,70,148
2031-10-04,"LG369BS",57,110,0
2031-10-05,"MC660SE",126,50,500
2031-10-06,"XU550CM",51,50,36
2031-10-07,"VE286GM",115,110,36
2031-10-08,"MK650KA",128,110,148
2031-10-09,"OX861LI",136,50,500
2031-10-10,"WE956LU",140,130,36
2031-10-11,"DU851QV",107,70,148
2031-10-12,"HB231LR",49,130,0
2031-10-13,"JM540LK",59,70,0
2031-10-14,"ER601YX",46,90,0
2031-10-15,"RV834UV",50,90,0
2031-10-16,"NW876RJ",120,70,370
2031-10-17,"FI782JH",62,90,0
2031-10-18,"YI318OB",101,130,0
2031-10-19,"VA950QM",129,90,148
2031-10-20,"SO336SL",144,70,500
2031-10-21,"XD551TH",149,90,370
2031-10-22,"SW540UZ",137,90,370
2031-10-23,"RX562JW",73,50,148
2031-10-24,"FK246UV",115,130,0
2031-10-25,"HI047TG",103,110,0
2031-10-26,"GB758WO",97,110,0
2031-10-27,"LE108RF",92,70,148
2031-10-28,"DI400XR",88,130,0
2031-10-29,"LD481MS",115,110,36
2031-10-30,"QL702TA",45,70,0
2031-10-31,"JB334FU",52,90,0
2031-11-01,"HF061OO",69,50,148
2031-11-02,"JO982FY",62,110,0
2031-11-03,"OZ287FX",72,70,36
2031-11-04,"JP398QC",76,50,148
2031-11-05,"KM700WI",137,110,148
2031-11-06,"RR633FV",118,70,370
2031-11-07,"TF442AH",115,90,148
2031-11-08,"LM145WB",150,50,500
2031-11-09,"VU289ZW",85,110,0
2031-11-10,"BL191ZM",121,90,148
2031-11-11,"AP003OI",117,110,36
2031-11-12,"US177RM",41,130,0
2031-11-13,"ST593XN",101,50,370
2031-11-14,"OT110KL",43,90,0
2031-11-15,"MI927KM",105,130,0
2031-11-16,"FN647NE",71,110,0
2031-11-17,"CY148XH",45,70,0
2031-11-18,"ZR807YX",122,110,148
2031-11-19,"KD654LY",97,110,0
2031-11-20,"YQ171BU",119,90,148
2031-11-21,"DU989DR",139,110,148
2031-11-22,"JU985VV",65,70,0
2031-11-23,"OO222VY",50,110,0
2031-11-24,"CD636MS",122,130,0
2031-11-25,"DO369DE",56,110,0
2031-11-26,"FM783AC",82,110,0
2031-11-27,"OP095ME",80,50,148
2031-11-28,"VR540TA",115,50,500
2031-11-29,"GC830AX",131,130,36
2031-11-30,"BI245OA",67,50,148
2031-12-01,"XW698DF",67,70,0
2031-12-02,"TM463SG",133,110,148
2031-12-03,"QE374MP",93,130,0
2031-12-04,"MD811QE",104,130,0
2031-12-05,"XG777YJ",112,70,370
2031-12-06,"FY348BF",149,70,500
2031-12-07,"BT114EE",93,70,148
2031-12-08,"LD595SX",80,110,0
2031-12-09,"ZI666BC",118,50,500
2031-12-10,"ZD598OV",139,50,500
2031-12-11,"IN932HB",52,90,0
2031-12-12,"IP060YE",90,70,148
2031-12-13,"LI944SO",145,90,370
2031-12-14,"SP108DZ",44,90,0
2031-12-15,"BP596ES",109,110,0
2031-12-16,"FF221HW",139,50,500
2031-12-17,"KT882NV",69,90,0
2031-12-18,"IH505FH",107,70,148
2031-12-19,"ST635ID",71,50,148
2031-12-20,"NG365DA",97,90,36
2031-12-21,"XH005YG",99,50,370
2031-12-22,"LY545TE",129,50,500
2031-12-23,"AF175TJ",140,110,148
2031-12-24,"BL429FN",47,70,0
2031-12-25,"RM521JQ",63,50,148
2031-12-26,"GD876KE",56,110,0
2031-12-27,"ER875WK",75,90,0
2031-12-28,"OA658BV",126,70,370
2031-12-29,"VO041LS",43,50,0
2031-12-30,"UB711QR",50,90,0
2031-12-31,"EO034UA",149,90,370
2032-01-01,"LE873VB",60,90,0
2032-01-02,"DP654VO",130,90,148
2032-01-03,"DO365CW",99,90,36
2032-01-04,"HG875CD",112,130,0
2032-01-05,"YS225NX",69,70,0
2032-01-06,"AU179RB",63,110,0
2032-01-07,"ZP248LE",113,70,370
2032-01-08,"TW162IT",56,110,0
2032-01-09,"PO810CG",76,70,36
2032-01-10,"OI198GI",131,50,500
2032-01-11,"NP992RT",95,130,0
2032-01-12,"JW502FQ",45,70,0
2032-01-13,"PJ839IM",91,110,0
2032-01-14,"NM188VD",64,70,0
2032-01-15,"MD890DG",142,50,500
2032-01-16,"HA626PP",107,90,148
2032-01-17,"RV396PM",85,110,0
2032-01-18,"XC874KO",78,130,0
2032-01-19,"OU811XB",118,70,370
2032-01-20,"WA185ED",122,70,370
2032-01-21,"BX843MO",130,110,148
2032-01-22,"UR346FE",138,50,500
2032-01-23,"YF448CI",128,130,0
2032-01-24,"ZU187UH",51,130,0
2032-01-25,"ZR339CZ",137,90,370
2032-01-26,"KR718UG",133,130,36
2032-01-27,"AM271GH",129,130,0
2032-01-28,"VZ281MR",71,110,0
2032-01-29,"MT603LA",41,130,0
2032-01-30,"HX360WP",114,70,370
2032-01-31,"HW285YO",70,130,0
2032-02-01,"RU555FU",122,90,148
2032-02-02,"GR764RP",125,110,148
2032-02-03,"XA699SE",104,70,148
2032-02-04,"MD865NL",98,50,370
2032-02-05,"OD487QI",52,90,0
2032-02-06,"HZ617WX",64,130,0
2032-02-07,"ZQ673DK",47,130,0
2032-02-08,"PD724XA",79,110,0
2032-02-09,"NF019PU",120,130,0
2032-02-10,"XH435FO",72,110,0
2032-02-11,"PD571NF",80,130,0
2032-02-12,"LK222PK",74,50,148
2032-02-13,"PQ701OF",147,90,370
2032-02-14,"KQ599OI",149,130,148
2032-02-15,"EW523ES",112,90,148
2032-02-16,"DL332FJ",110,50,370
2032-02-17,"ZP216PA",119,50,500
2032-02-18,"YY767QO",74,110,0
2032-02-19,"NP089FS",133,70,500
2032-02-20,"HQ436WA",134,70,500
2032-02-21,"VU268MQ",74,70,36
2032-02-22,"OH146JM",70,70,0
2032-02-23,"KK336MW",87,50,148
2032-02-24,"XL694GO",111,90,148
2032-02-25,"TQ398CS",99,90,36
2032-02-26,"JB770CD",48,110,0
2032-02-27,"SY145XO",123,130,0
2032-02-28,"EV012XG",84,90,0
2032-02-29,"AI269TA",71,130,0
2032-03-01,"LI972HR",128,130,0
2032-03-02,"RM331CG",91,70,148
2032-03-03,"FA027ZO",87,110,0
2032-03-04,"SJ602ME",124,90,148
2032-03-05,"OB614JF",56,90,0
2032-03-06,"RX958IK",99,90,36
2032-03-07,"XC912HM",71,110,0
2032-03-08,"JU443TF",81,70,148
2032-03-09,"AO559EM",42,90,0
2032-03-10,"ZQ873UZ",129,50,500
2032-03-11,"FF757PX",74,50,148
2032-03-12,"HQ710AF",57,90,0
2032-03-13,"UC080RS",143,50,500
2032-03-14,"YN416IN",144,70,500
2032-03-15,"IV911OJ",145,90,370
2032-03-16,"RP561JQ",146,130,148
2032-03-17,"OX082NE",134,50,500
2032-03-18,"HD174KG",81,110,0
2032-03-19,"VY690HM",132,130,36
2032-03-20,"VW680WI",54,130,0
2032-03-21,"EV262KK",66,70,0
2032-03-22,"RW462VD",99,130,0
2032-03-23,"HC449LG",118,70,370
2032-03-24,"TI638VV",107,70,148
2032-03-25,"TX818FU",94,90,36
2032-03-26,"DM311SG",121,110,148
2032-03-27,"IJ343LL",48,110,0
2032-03-28,"KY557EH",149,90,370
2032-03-29,"XZ758IC",76,130,0
2032-03-30,"PA446VG",41,130,0
2032-03-31,"JB542TI",43,130,0
2032-04-01,"DZ862MD",41,90,0
2032-04-02,"AU069RB",60,130,0
2032-04-03,"KE670KJ",51,130,0
2032-04-04,"BJ142JZ",93,70,148
2032-04-05,"HR040DM",56,50,36
2032-04-06,"VE228BD",119,90,148
2032-04-07,"WH213ZH",79,130,0
2032-04-08,"ME113VB",59,110,0
2032-04-09,"RD595IQ",78,90,0
2032-04-10,"JF661DM",95,50,370
2032-04-11,"TE657BA",52,110,0
2032-04-12,"UY173ZL",82,110,0
2032-04-13,"SK421AR",125,90,148
2032-04-14,"DR612JS",84,130,0
2032-04-15,"MR619FE",133,70,500
2032-04-16,"OQ777GC",111,50,500
2032-04-17,"CZ098BK",99,110,0
2032-04-18,"RC241EF",137,130,36
2032-04-19,"DZ283CV",120,110,36
2032-04-20,"RS752HV",89,50,148
2032-04-21,"LX757YL",143,50,500
2032-04-22,"QI615QO",86,130,0
2032-04-23,"KM408KI",69,110,0
2032-04-24,"JF553TA",145,130,148
2032-04-25,"OH248LU",141,70,500
2032-04-26,"TD337PI",60,90,0
2032-04-27,"PS191UH",46,50,0
2032-04-28,"DY668AV",76,130,0
2032-04-29,"ZE082KI",47,50,0
2032-04-30,"NO291HG",114,110,36
2032-05-01,"FY978CW",49,70,0
2032-05-02,"EA879AY",136,110,148
2032-05-03,"BV695RC",73,70,36
2032-05-04,"TA091MI",89,70,148
2032-05-05,"MH599CQ",62,90,0
2032-05-06,"VM792NC",78,130,0
2032-05-07,"KA402HS",97,50,370
2032-05-08,"BF405QE",120,70,370
2032-05-09,"EE797IU",132,110,148
2032-05-10,"CJ155OC",145,70,500
2032-05-11,"YC067AI",43,50,0
2032-05-12,"EI348NT",101,130,0
2032-05-13,"DV317XT",46,130,0
2032-05-14,"SS552JU",102,50,370
2032-05-15,"OC559LS",148,70,500
2032-05-16,"EI774XO",48,50,0
2032-05-17,"RY437WB",95,70,148
2032-05-18,"XH329ZJ",56,70,0
2032-05-19,"NN020JN",75,130,0
2032-05-20,"IP605RF",142,110,148
2032-05-21,"XN150VY",110,70,148
2032-05-22,"XD665BI",75,50,148
2032-05-23,"KX538VD",138,130,36
2032-05-24,"CV098KF",82,70,148
2032-05-25,"KY121HK",70,50,148
2032-05-26,"RJ488OD",91,50,370
2032-05-27,"TK625IM",103,110,0
2032-05-28,"FS010UF",83,90,0
2032-05-29,"AB697WE",99,130,0
2032-05-30,"FL031YI",111,50,500
2032-05-31,"ZI328GB",80,110,0
2032-06-01,"DR242CU",57,110,0
2032-06-02,"RX381SS",117,110,36
2032-06-03,"KY867RI",72,70,36
2032-06-04,"TA665HT",92,110,0
2032-06-05,"KV048OP",48,90,0
2032-06-06,"VI966GS",146,50,500
2032-06-07,"NT875PO",97,70,148
2032-06-08,"FZ018ZE",52,90,0
2032-06-09,"DM945MG",143,90,370
2032-06-10,"LZ514EC",56,70,0
2032-06-11,"PP824AC",59,50,36
2032-06-12,"UQ530DY",50,50,0
2032-06-13,"UI949MI",101,110,0
2032-06-14,"JX049CE",146,90,370
2032-06-15,"JV039RC",71,70,36
2032-06-16,"TC009KE",72,90,0
2032-06-17,"GW320RM",73,130,0
2032-06-18,"GT324QW",81,70,148
2032-06-19,"HQ614RJ",148,70,500
2032-06-20,"GO301KE",97,70,148
2032-06-21,"WA465FX",134,130,36
2032-06-22,"PG110CY",58,110,0
2032-06-23,"HN349WL",115,90,148
2032-06-24,"CB392CO",80,90,0
2032-06-25,"FB960YY",144,90,370
2032-06-26,"IS539KR",47,110,0
2032-06-27,"BY935JN",138,130,36
2032-06-28,"MV382KZ",111,90,148
2032-06-29,"XC168HR",100,50,370
2032-06-30,"RS808ZR",130,130,0
2032-07-01,"AS732JY",113,70,370
2032-07-02,"OV876IF",96,50,370
2032-07-03,"HH664VL",51,50,36
2032-07-04,"KZ768JI",87,90,0
2032-07-05,"MZ446SU",48,50,0
2032-07-06,"ZC438AH",110,50,370
2032-07-07,"JB297PG",64,70,0
2032-07-08,"TQ800LJ",67,50,148
2032-07-09,"MM961BY",140,130,36
2032-07-10,"IC202ZJ",91,70,148
2032-07-11,"ET097QH",51,70,0
2032-07-12,"CI054PX",148,130,148
2032-07-13,"ID113UM",107,90,148
2032-07-14,"TN201EI",139,130,36
2032-07-15,"AR710WH",74,70,36
2032-07-16,"IC889SD",133,90,370
2032-07-17,"FL160UK",141,50,500
2032-07-18,"JZ261FB",65,70,0
2032-07-19,"FS657TH",114,110,36
2032-07-20,"KY074YT",119,90,148
2032-07-21,"DK724HT",66,110,0
2032-07-22,"KP369HD",100,130,0
2032-07-23,"LH146QV",83,50,148
2032-07-24,"YO079TX",125,50,500
2032-07-25,"PR496XO",42,90,0
2032-07-26,"UY864YY",150,70,500
2032-07-27,"RG164LA",130,70,370
2032-07-28,"BB673ZQ",138,130,36
2032-07-29,"RQ886KX",148,90,370
2032-07-30,"HL772VQ",127,110,148
2032-07-31,"EU724QX",104,130,0
2032-08-01,"IY137VP",69,110,0
2032-08-02,"CK507UC",42,130,0
2032-08-03,"FT651TI",123,110,148
2032-08-04,"NW128NE",46,70,0
2032-08-05,"ES791WY",70,110,0
2032-08-06,"BP850DS",114,130,0
2032-08-07,"IR172AT",106,130,0
2032-08-08,"DC869SJ",83,130,0
2032-08-09,"UU915HJ",95,110,0
2032-08-10,"LZ952QS",61,130,0
2032-08-11,"AJ388NZ",124,50,500
2032-08-12,"AM488MG",126,110,148
2032-08-13,"RN911AZ",119,110,36
2032-08-14,"ZS834EF",145,130,148
2032-08-15,"LN186IU",40,110,0
2032-08-16,"KT198XY",60,90,0
2032-08-17,"ZD658BT",100,50,370
2032-08-18,"LQ924VQ",106,70,148
2032-08-19,"KJ539JL",84,70,148
2032-08-20,"ON888JQ",148,130,148
2032-08-21,"ZL989DY",101,70,148
2032-08-22,"WH646WW",133,70,500
2032-08-23,"EC527YH",119,130,0
2032-08-24,"WV422LN",78,130,0
2032-08-25,"UO734BP",47,50,0
2032-08-26,"TZ723LC",142,90,370
2032-08-27,"RB286XF",75,90,0
2032-08-28,"UX268GQ",49,110,0
2032-08-29,"CG789TZ",119,90,148
2032-08-30,"SF966IX",141,130,148
2032-08-31,"VT960VN",65,90,0
2032-09-01,"QQ479CV",53,130,0
2032-09-02,"OB866JT",57,70,0
2032-09-03,"CM708PH",121,70,370
2032-09-04,"EM690YF",114,90,148
2032-09-05,"RP587YI",111,50,500
2032-09-06,"XH205SL",146,50,500
2032-09-07,"JV221HQ",61,90,0
2032-09-08,"EH005RZ",114,90,148
2032-09-09,"CZ278XU",59,70,0
2032-09-10,"HA260YM",73,130,0
2032-09-11,"UP001ZD",80,110,0
2032-09-12,"KK854UJ",72,90,0
2032-09-13,"MO140RI",58,110,0
2032-09-14,"SU787QO",82,110,0
2032-09-15,"DR301WU",128,70,370
2032-09-16,"TA772FJ",57,130,0
2032-09-17,"QO100WE",98,90,36
2032-09-18,"DO019HQ",64,90,0
2032-09-19,"WS824KP",117,70,370
2032-09-20,"PC930JM",118,110,36
2032-09-21,"IV777AU",101,70,148
2032-09-22,"NM101RF",121,110,148
2032-09-23,"KA120SG",131,70,500
2032-09-24,"VM353RV",94,110,0
2032-09-25,"EN427NJ",69,90,0
2032-09-26,"KP523OI",107,50,370
2032-09-27,"LX940PH",45,130,0
2032-09-28,"FM348KI",125,70,370
2032-09-29,"CK371FB",53,50,36
2032-09-30,"OS373FT",147,110,148
2032-10-01,"NX479MV",51,50,36
2032-10-02,"QS108UG",130,90,148
2032-10-03,"GS520HL",66,90,0
2032-10-04,"AO185XC",133,50,500
2032-10-05,"ZO046LS",101,90,148
2032-10-06,"RP883RQ",80,70,36
2032-10-07,"CD439FX",118,110,36
2032-10-08,"IW530LE",66,70,0
2032-10-09,"KG832IB",82,110,0
2032-10-10,"TX121OG",132,70,500
2032-10-11,"QT673AW",42,50,0
2032-10-12,"WN848BK",50,50,0
2032-10-13,"OI336CN",61,110,0
2032-10-14,"DX429XD",134,50,500
2032-10-15,"RC879LU",79,130,0
2032-10-16,"ZL540SM",92,50,370
2032-10-17,"CK131AZ",69,130,0
2032-10-18,"TJ311EY",142,130,148
2032-10-19,"DL929VX",51,70,0
2032-10-20,"KO653TE",137,90,370
2032-10-21,"YK868OD",80,50,148
2032-10-22,"LB078BT",66,70,0
2032-10-23,"MP599VF",133,130,36
2032-10-24,"RK696PB",86,90,0
2032-10-25,"KV994DX",128,110,148
2032-10-26,"HN548VZ",119,50,500
2032-10-27,"SL223RT",65,50,148
2032-10-28,"ZK926LQ",117,70,370
2032-10-29,"PU150JM",90,50,148
2032-10-30,"OG080ED",139,110,148
2032-10-31,"UV982NV",82,70,148
2032-11-01,"RZ864HQ",84,50,148
2032-11-02,"TN603DR",129,50,500
2032-11-03,"ZZ650VI",46,50,0
2032-11-04,"EA716VJ",98,70,148
2032-11-05,"GZ981DD",59,90,0
2032-11-06,"RZ863WY",126,50,500
2032-11-07,"RE804UA",75,70,36
2032-11-08,"JF623LP",55,90,0
2032-11-09,"EZ581BO",111,70,370
2032-11-10,"PD942XL",120,50,500
2032-11-11,"KV475ZC",137,90,370
2032-11-12,"IW744OO",79,130,0
2032-11-13,"IV715RQ",60,90,0
2032-11-14,"AK370OR",69,90,0
2032-11-15,"YS424FO",101,110,0
2032-11-16,"RI455RK",47,70,0
2032-11-17,"FV964NG",96,50,370
2032-11-18,"BO163XK",139,90,370
2032-11-19,"MO956FQ",69,50,148
2032-11-20,"YQ861MF",148,50,500
2032-11-21,"KG437VK",140,70,500
2032-11-22,"EV738OL",105,50,370
2032-11-23,"YS600YE",141,90,370
2032-11-24,"XX723ES",135,50,500
2032-11-25,"TM961AW",128,70,370
2032-11-26,"CK671QX",79,110,0
2032-11-27,"EH285JI",58,50,36
2032-11-28,"HL438OW",98,130,0
2032-11-29,"CM604UY",91,50,370
2032-11-30,"NI415BZ",128,130,0
2032-12-01,"NP687IX",78,50,148
2032-12-02,"OU454ZP",93,130,0
2032-12-03,"OD652GY",60,130,0
2032-12-04,"QN682QD",62,90,0
2032-12-05,"CI188QS",73,70,36
2032-12-06,"RB665KB",134,90,370
2032-12-07,"EB468JT",50,110,0
2032-12-08,"MY653EN",86,130,0
2032-12-09,"BV421TM",59,50,36
2032-12-10,"NZ149WI",63,110,0
2032-12-11,"RD403HB",103,90,148
2032-12-12,"ZN479FH",137,130,36
2032-12-13,"FO113PG",81,50,148
2032-12-14,"FZ074ZF",115,90,148
2032-12-15,"PD596LK",127,90,148
2032-12-16,"AE459WL",105,90,148
2032-12-17,"CY951JM",125,50,500
2032-12-18,"WI585WW",46,110,0
2032-12-19,"WN494NU",83,90,0
2032-12-20,"SF508GD",67,130,0
2032-12-21,"ZF591HJ",68,70,0
2032-12-22,"LT074IS",74,70,36
2032-12-23,"RV973XT",47,110,0
2032-12-24,"DV234IX",41,70,0
2032-12-25,"UB956YA",133,130,36
2032-12-26,"NS096KK",40,110,0
2032-12-27,"QS459AY",132,90,370
2032-12-28,"KA357HP",103,70,148
2032-12-29,"NA975DA",53,50,36
2032-12-30,"HL188HD",73,90,0
2032-12-31,"JY265EO",103,110,0
2033-01-01,"NL229VM",140,50,500
2033-01-02,"YB178SY",90,130,0
2033-01-03,"SB443EQ",108,70,148
2033-01-04,"UP226DD",73,70,36
2033-01-05,"XA191YG",71,90,0
2033-01-06,"JJ214QE",139,70,500
2033-01-07,"SV120UK",60,70,0
2033-01-08,"OQ328TZ",41,130,0
2033-01-09,"QJ071MZ",112,90,148
2033-01-10,"QI919PC",137,50,500
2033-01-11,"BS049YJ",76,130,0
2033-01-12,"ZM620QW",141,70,500
2033-01-13,"HH115HV",45,130,0
2033-01-14,"YL438KN",76,110,0
2033-01-15,"CZ219EI",90,110,0
2033-01-16,"JU572VX",145,90,370
2033-01-17,"QU572KL",114,50,500
2033-01-18,"RY123BX",79,90,0
2033-01-19,"SN388TP",107,110,0
2033-01-20,"VI981GF",140,130,36
2033-01-21,"CU159HP",107,110,0
2033-01-22,"ZK274TH",102,50,370
2033-01-23,"XX404XP",108,50,370
2033-01-24,"BX851GW",148,110,148
2033-01-25,"MG323BB",96,130,0
2033-01-26,"CU839SI",91,110,0
2033-01-27,"PB047LM",86,130,0
2033-01-28,"UP754XA",128,70,370
2033-01-29,"IV776WK",90,90,0
2033-01-30,"PH852GO",124,130,0
2033-01-31,"JC586MY",130,50,500
2033-02-01,"ZK828EX",65,130,0
2033-02-02,"QV544WI",88,110,0
2033-02-03,"NF739KB",135,70,500
2033-02-04,"II761WW",49,110,0
2033-02-05,"CA260IG",69,70,0
2033-02-06,"DO289UF",47,130,0
2033-02-07,"AA409XO",86,50,148
2033-02-08,"QJ022SI",77,70,36
2033-02-09,"FZ189OX",127,110,148
2033-02-10,"JB249CK",144,110,148
2033-02-11,"GP924NM",94,110,0
2033-02-12,"WS967YV",69,110,0
2033-02-13,"ZX305ES",106,90,148
2033-02-14,"PD318HF",83,90,0
2033-02-15,"RI682GU",82,70,148
2033-02-16,"UX819MV",106,50,370
2033-02-17,"DX742ND",58,50,36
2033-02-18,"YG243LS",144,70,500
2033-02-19,"WG411SW",54,90,0
2033-02-20,"WQ111VD",96,110,0
2033-02-21,"LJ635BJ",40,90,0
2033-02-22,"WD713KY",89,70,148
2033-02-23,"GF412YN",146,130,148
2033-02-24,"UG931BL",86,130,0
2033-02-25,"YC362HV",44,90,0
2033-02-26,"XO758WM",110,130,0
2033-02-27,"YV108GR",136,130,36
2033-02-28,"OG861RB",126,110,148
2033-03-01,"SX527EW",130,130,0
2033-03-02,"FS851GS",49,110,0
2033-03-03,"SA413PV",71,70,36
2033-03-04,"RU215TJ",112,90,148
2033-03-05,"RQ863BW",107,110,0
2033-03-06,"NT521PW",108,70,148
2033-03-07,"FK631PC",147,110,148
2033-03-08,"UD688RQ",61,110,0
2033-03-09,"ZG008QB",44,90,0
2033-03-10,"FL152GN",60,70,0
2033-03-11,"PI591VO",139,50,500
2033-03-12,"KG893UJ",149,110,148
2033-03-13,"QS375XM",50,110,0
2033-03-14,"HA233CV",99,90,36
2033-03-15,"WZ259UL",87,90,0
2033-03-16,"YH795AY",61,50,148
2033-03-17,"GQ671JY",59,70,0
2033-03-18,"DS339UH",124,110,148
2033-03-19,"LT023TR",73,90,0
2033-03-20,"MC118OG",130,130,0
2033-03-21,"RU203KA",86,130,0
2033-03-22,"ZC038NE",119,110,36
2033-03-23,"QE314KM",58,90,0
2033-03-24,"AT949PB",75,50,148
2033-03-25,"FA157NK",98,50,370
2033-03-26,"BM260SS",76,110,0
2033-03-27,"JK645ZV",128,70,370
2033-03-28,"ZT000EK",53,70,0
2033-03-29,"RC145FX",108,130,0
2033-03-30,"AK111SY",79,90,0
2033-03-31,"RF562WC",48,70,0
2033-04-01,"XG895RE",50,70,0
2033-04-02,"XW329NS",139,70,500
2033-04-03,"VX394AC",148,110,148
2033-04-04,"BR331NT",94,70,148
2033-04-05,"UJ659WH",47,90,0
2033-04-06,"JN295MX",106,110,0
2033-04-07,"KD147JZ",78,110,0
2033-04-08,"HU124AZ",66,90,0
2033-04-09,"BA398QN",134,90,370
2033-04-10,"WJ901LQ",53,130,0
2033-04-11,"UM993VK",116,130,0
2033-04-12,"NP565GJ",111,70,370
2033-04-13,"DI500EA",43,110,0
2033-04-14,"YR024WA",99,110,0
2033-04-15,"ZG554LF",55,50,36
2033-04-16,"RS663DP",133,110,148
2033-04-17,"LR509WD",42,110,0
2033-04-18,"DU461NM",97,130,0
2033-04-19,"QK863XA",148,90,370
2033-04-20,"JN718TB",149,110,148
2033-04-21,"SJ922MU",129,110,148
2033-04-22,"ZW943XQ",136,70,500
2033-04-23,"ZD290MN",84,70,148
2033-04-24,"AE219QB",90,110,0
2033-04-25,"NG243KK",98,110,0
2033-04-26,"ES553XW",134,50,500
2033-04-27,"MU064PM",115,70,370
2033-04-28,"OT759IB",107,90,148
2033-04-29,"TI734XI",77,50,148
2033-04-30,"FX920ZU",64,70,0
2033-05-01,"TX033NA",133,90,370
2033-05-02,"IJ979CH",138,50,500
2033-05-03,"TC738OH",49,90,0
2033-05-04,"GK956TL",113,90,148
2033-05-05,"UB074ZO",77,70,36
2033-05-06,"LE381NE",61,70,0
2033-05-07,"UN833IC",125,70,370
2033-05-08,"XO820ML",59,130,0
2033-05-09,"SG973GL",58,110,0
2033-05-10,"RP070YB",99,110,0
2033-05-11,"LT488UA",137,70,500
2033-05-12,"GP407CE",40,90,0
2033-05-13,"DH143OS",116,130,0
2033-05-14,"KY831ZX",110,50,370
2033-05-15,"BS815WQ",88,130,0
2033-05-16,"CU492WN",84,110,0
2033-05-17,"CC189KE",82,70,148
2033-05-18,"ED888PE",149,110,148
2033-05-19,"ET780AZ",132,130,36
2033-05-20,"OV642YH",133,90,370
2033-05-21,"DG309KN",137,110,148
2033-05-22,"BO683UL",97,70,148
2033-05-23,"RF132MJ",69,130,0
2033-05-24,"FL238GV",104,90,148
2033-05-25,"CV535OB",67,90,0
2033-05-26,"VN140EH",75,110,0
2033-05-27,"WZ775GG",86,70,148
2033-05-28,"JR861WF",125,90,148
2033-05-29,"RJ254GD",124,70,370
2033-05-30,"JK982TB",106,90,148
2033-05-31,"BD757HY",135,50,500
2033-06-01,"WT403RP",114,130,0
