"CustomerID","OrderID","OrderDate","Age","Gender","Membership","ProductCategory","ProductName","UnitPrice","Quantity","TotalAmount","PaymentMethod","City","ReturnStatus"
271,1271,2024-04-15,47,"M","Silver","Elettronica","Cuffie",478,2,956,"Cash","Bologna",0
272,1272,2024-06-04,39,"F","Silver","Elettronica","Tablet",328,2,656,"CreditCard","Roma",0
273,1273,2024-06-17,40,"M","Silver","Casa","Cuscino",146,1,146,"Cash","Napoli",0
274,1274,2024-07-14,NA,"F","Basic","Abbigliamento","T-shirt",145,1,145,"CreditCard","Milano",0
275,1275,2024-03-12,32,"M","Silver","Casa","Pentola",135,4,540,"BankTransfer","Napoli",1
276,1276,2024-09-02,NA,"M","Basic","Libri","Manuale",47,1,47,"BankTransfer","Napoli",0
277,1277,2024-01-06,45,"M","Silver","Libri","Romanzo",10,1,10,"Cash","Napoli",1
278,1278,2024-12-21,19,"M","Silver","Elettronica","Tablet",327,2,654,"CreditCard","Roma",0
279,1279,2024-08-19,59,"M","Gold","Elettronica","Tablet",679,1,679,"CreditCard","Milano",0
280,1280,2024-10-11,56,"M","Gold","Libri","Guida",41,3,123,"Cash","Torino",0
281,1281,2024-07-21,50,"M","Silver","Libri","Manuale",13,2,26,"CreditCard","Napoli",0
282,1282,2024-02-09,18,"M","Basic","Sport","Borraccia",66,2,132,"PayPal","Milano",1
283,1283,2024-10-28,29,"F","Basic","Casa","Lampada",91,3,273,"PayPal","Roma",1
284,1284,2024-08-11,48,"M","Silver","Casa","Tappeto",81,1,81,"CreditCard","Milano",0
285,1285,2024-10-29,39,"M","Basic","Libri","Enciclopedia",38,2,76,"Cash","Roma",0
286,1286,2024-05-24,43,"F","Gold","Elettronica","Smartphone",540,3,1620,"PayPal","Roma",0
287,1287,2024-12-23,75,"F","Silver","Casa","Pentola",20,2,40,"PayPal","Milano",0
288,1288,2024-05-19,26,"F","Basic","Casa","Cuscino",37,4,148,"PayPal","Milano",1
289,1289,2024-08-07,18,"F","Basic","Casa","Coperta",31,2,62,"BankTransfer","Roma",0
290,1290,2024-02-06,42,"F","Silver","Libri","Enciclopedia",13,1,13,"PayPal","Bologna",1
291,1291,2024-09-07,28,"F","Silver","Libri","Guida",16,3,48,"PayPal","Roma",0
292,1292,2024-06-06,NA,"F","Silver","Sport","Tappetino Yoga",31,1,31,"PayPal","Torino",0
293,1293,2024-05-05,26,"F","Basic","Libri","Guida",8,2,16,"BankTransfer","Roma",0
294,1294,2024-04-26,71,"F","Gold","Casa","Lampada",89,1,89,"BankTransfer","Roma",0
295,1295,2024-03-10,36,"M","Basic","Libri","Fumetto",9,3,27,"CreditCard","Milano",0
296,1296,2024-09-11,31,"M","Silver","Libri","Romanzo",48,1,48,"Cash","Roma",0
297,1297,2024-02-16,36,"F","Basic","Sport","Pallone",145,2,290,"CreditCard","Napoli",0
298,1298,2024-05-25,51,"M","Silver","Casa","Cuscino",113,4,452,"CreditCard","Milano",0
299,1299,2024-06-17,39,"F","Silver","Casa","Pentola",68,2,136,"CreditCard","Roma",0
300,1300,2024-05-29,18,"M","Basic","Elettronica","Smartphone",130,1,130,"Cash","Bologna",0
301,1301,2024-11-13,38,"M","Gold","Libri","Manuale",50,1,50,"PayPal","Roma",0
302,1302,2024-05-26,49,"M","Silver","Abbigliamento","Jeans",172,3,516,"PayPal","Roma",1
303,1303,2024-09-30,39,"M","Basic","Elettronica","Tablet",716,4,2864,"BankTransfer","Napoli",1
304,1304,2024-04-21,49,"M","Silver","Abbigliamento","Giacca",174,2,348,"CreditCard","Bologna",1
305,1305,2024-02-21,36,"M","Silver","Libri","Romanzo",27,1,27,"PayPal","Torino",1
306,1306,2024-09-18,37,"F","Basic","Elettronica","Smartphone",124,1,124,"CreditCard","Torino",0
307,1307,2024-05-11,45,"M","Basic","Casa","Tappeto",76,2,152,"CreditCard","Milano",1
308,1308,2024-02-27,53,"F","Gold","Elettronica","Tablet",352,2,704,"PayPal","Napoli",0
309,1309,2024-06-27,NA,"M","Basic","Libri","Manuale",28,5,140,"CreditCard","Torino",0
310,1310,2024-06-29,37,"M","Silver","Elettronica","Tablet",665,1,665,"PayPal","Bologna",0
311,1311,2024-01-18,37,"M","Basic","Elettronica","Cuffie",753,1,753,"Cash","Milano",0
312,1312,2024-06-03,27,"M","Basic","Elettronica","Cuffie",373,1,373,"Cash","Roma",0
313,1313,2024-03-19,22,"M","Basic","Sport","Pallone",176,3,528,"Cash","Torino",0
314,1314,2024-07-27,29,"F","Basic","Sport","Tappetino Yoga",59,2,118,"CreditCard","Napoli",1
315,1315,2024-12-04,47,"M","Basic","Libri","Enciclopedia",45,3,135,"PayPal","Napoli",1
316,1316,2024-09-15,32,"F","Silver","Libri","Guida",50,2,100,"PayPal","Roma",0
317,1317,2024-05-15,NA,"M","Silver","Sport","Pallone",106,1,106,"CreditCard","Napoli",0
318,1318,2024-07-22,40,"M","Silver","Casa","Lampada",73,4,292,"CreditCard","Torino",0
319,1319,2024-05-16,19,"M","Basic","Elettronica","Smartwatch",449,1,449,"CreditCard","Napoli",1
320,1320,2024-11-16,54,"M","Gold","Libri","Fumetto",42,3,126,"CreditCard","Bologna",1
321,1321,2024-07-17,31,"F","Basic","Sport","Manubri",41,1,41,"BankTransfer","Milano",0
322,1322,2024-07-27,41,"M","Gold","Casa","Lampada",26,2,52,"PayPal","Milano",0
323,1323,2024-10-13,39,"M","Basic","Casa","Coperta",104,5,520,"BankTransfer","Roma",1
324,1324,2024-04-30,38,"M","Basic","Abbigliamento","Scarpe",179,2,358,"PayPal","Roma",0
325,1325,2024-01-22,65,"F","Silver","Sport","Borraccia",148,4,592,"BankTransfer","Bologna",0
326,1326,2024-04-24,26,"F","Silver","Elettronica","Tablet",57,1,57,"PayPal","Roma",0
327,1327,2024-03-13,NA,"F","Silver","Libri","Romanzo",25,3,75,"PayPal","Bologna",1
328,1328,2024-02-25,38,"M","Basic","Casa","Pentola",102,1,102,"CreditCard","Roma",0
329,1329,2024-06-26,25,"F","Basic","Elettronica","Smartphone",677,2,1354,"PayPal","Torino",0
330,1330,2024-09-21,37,"F","Basic","Libri","Romanzo",24,3,72,"CreditCard","Bologna",1
331,1331,2024-08-16,49,"M","Gold","Sport","Scarpe Running",72,1,72,"BankTransfer","Napoli",0
332,1332,2024-02-20,32,"M","Silver","Libri","Fumetto",39,5,195,"PayPal","Torino",1
333,1333,2024-09-21,26,"F","Basic","Libri","Manuale",36,2,72,"BankTransfer","Torino",0
334,1334,2024-03-03,40,"M","Basic","Abbigliamento","Maglione",171,1,171,"BankTransfer","Roma",1
335,1335,2024-10-21,53,"M","Gold","Libri","Guida",31,1,31,"CreditCard","Bologna",0
336,1336,2024-07-05,37,"M","Basic","Libri","Guida",20,5,100,"PayPal","Torino",0
337,1337,2024-06-04,18,"F","Silver","Libri","Enciclopedia",17,2,34,"Cash","Bologna",0
338,1338,2024-02-29,18,"F","Basic","Libri","Manuale",17,1,17,"PayPal","Roma",0
339,1339,2024-09-24,26,"M","Silver","Casa","Lampada",40,3,120,"PayPal","Milano",1
340,1340,2024-12-04,30,"M","Basic","Abbigliamento","Scarpe",118,1,118,"BankTransfer","Roma",0
341,1341,2024-10-23,38,"F","Basic","Elettronica","Cuffie",141,5,705,"CreditCard","Bologna",0
342,1342,2024-11-27,48,"M","Basic","Libri","Enciclopedia",32,1,32,"CreditCard","Napoli",0
343,1343,2024-01-24,31,"M","Silver","Elettronica","Tablet",457,3,1371,"Cash","Napoli",0
344,1344,2024-08-07,21,"F","Silver","Abbigliamento","Scarpe",100,3,300,"PayPal","Torino",1
345,1345,2024-03-29,NA,"M","Gold","Libri","Manuale",36,1,36,"BankTransfer","Roma",0
346,1346,2024-12-21,42,"F","Basic","Elettronica","Tablet",632,1,632,"PayPal","Milano",0
347,1347,2024-11-26,55,"M","Gold","Elettronica","Tablet",576,5,2880,"CreditCard","Roma",0
348,1348,2024-11-06,NA,"M","Gold","Elettronica","Smartwatch",408,2,816,"PayPal","Torino",0
349,1349,2024-02-15,NA,"F","Basic","Casa","Lampada",32,2,64,"CreditCard","Milano",0
350,1350,2024-10-10,58,"F","Silver","Elettronica","Laptop",69,4,276,"Cash","Roma",0
351,1351,2024-10-13,NA,"F","Basic","Abbigliamento","Maglione",89,4,356,"CreditCard","Bologna",0
352,1352,2024-12-11,26,"M","Basic","Libri","Manuale",44,1,44,"PayPal","Bologna",0
353,1353,2024-04-04,49,"M","Basic","Abbigliamento","Scarpe",159,3,477,"PayPal","Napoli",0
354,1354,2024-01-30,25,"M","Silver","Libri","Manuale",30,1,30,"PayPal","Torino",0
355,1355,2024-10-21,31,"F","Basic","Libri","Romanzo",39,1,39,"PayPal","Roma",0
356,1356,2024-02-27,56,"F","Gold","Sport","Pallone",42,1,42,"BankTransfer","Milano",0
357,1357,2024-02-05,34,"M","Silver","Sport","Pallone",25,2,50,"CreditCard","Roma",0
358,1358,2024-04-02,50,"M","Silver","Libri","Guida",24,5,120,"Cash","Milano",0
359,1359,2024-08-04,34,"F","Basic","Sport","Tappetino Yoga",95,1,95,"Cash","Milano",0
360,1360,2024-11-10,18,"M","Basic","Abbigliamento","Giacca",154,2,308,"PayPal","Napoli",0
361,1361,2024-07-24,25,"M","Silver","Abbigliamento","Giacca",112,3,336,"CreditCard","Roma",1
362,1362,2024-01-29,22,"M","Basic","Elettronica","Tablet",94,2,188,"BankTransfer","Milano",1
363,1363,2024-06-02,31,"F","Basic","Casa","Tappeto",26,2,52,"PayPal","Milano",1
364,1364,2024-08-30,NA,"M","Basic","Casa","Tappeto",45,1,45,"PayPal","Bologna",0
365,1365,2024-07-10,NA,"M","Basic","Elettronica","Laptop",526,1,526,"BankTransfer","Roma",0
366,1366,2024-06-06,34,"M","Basic","Abbigliamento","Scarpe",143,1,143,"CreditCard","Milano",0
367,1367,2024-11-29,66,"F","Silver","Casa","Pentola",111,1,111,"CreditCard","Roma",0
368,1368,2024-11-08,18,"F","Silver","Sport","Pallone",131,2,262,"CreditCard","Roma",1
369,1369,2024-05-11,NA,"M","Basic","Libri","Manuale",16,1,16,"PayPal","Milano",1
370,1370,2024-03-10,43,"F","Silver","Abbigliamento","Jeans",169,4,676,"CreditCard","Napoli",1
371,1371,2024-09-17,62,"F","Silver","Sport","Tappetino Yoga",114,2,228,"Cash","Torino",0
372,1372,2024-05-11,39,"F","Basic","Casa","Coperta",72,3,216,"PayPal","Roma",0
373,1373,2024-04-12,57,"M","Gold","Sport","Tappetino Yoga",155,3,465,"Cash","Milano",1
374,1374,2024-07-17,18,"F","Basic","Elettronica","Smartwatch",290,5,1450,"CreditCard","Milano",0
375,1375,2024-02-20,NA,"M","Basic","Casa","Lampada",15,1,15,"Cash","Milano",1
376,1376,2024-04-14,28,"F","Basic","Sport","Manubri",170,3,510,"CreditCard","Torino",0
377,1377,2024-12-16,34,"M","Basic","Libri","Enciclopedia",19,1,19,"PayPal","Napoli",1
378,1378,2024-01-21,21,"M","Silver","Elettronica","Smartphone",647,2,1294,"BankTransfer","Roma",0
379,1379,2024-10-07,NA,"M","Basic","Libri","Fumetto",42,4,168,"PayPal","Napoli",1
380,1380,2024-02-21,65,"F","Basic","Sport","Manubri",134,2,268,"PayPal","Bologna",0
381,1381,2024-10-07,74,"F","Silver","Abbigliamento","Maglione",150,1,150,"PayPal","Milano",0
382,1382,2024-08-06,22,"M","Silver","Abbigliamento","Giacca",43,2,86,"CreditCard","Torino",0
383,1383,2024-12-09,45,"M","Basic","Elettronica","Smartwatch",587,1,587,"CreditCard","Roma",0
384,1384,2024-06-11,59,"F","Gold","Abbigliamento","Scarpe",56,4,224,"PayPal","Napoli",0
385,1385,2024-12-06,35,"F","Basic","Abbigliamento","T-shirt",34,1,34,"PayPal","Bologna",0
386,1386,2024-06-10,35,"M","Basic","Libri","Guida",24,4,96,"CreditCard","Torino",0
387,1387,2024-06-22,33,"F","Basic","Libri","Guida",22,1,22,"Cash","Roma",0
388,1388,2024-04-16,47,"M","Basic","Libri","Enciclopedia",17,1,17,"PayPal","Torino",0
389,1389,2024-05-24,NA,"F","Silver","Casa","Pentola",20,2,40,"PayPal","Roma",0
390,1390,2024-11-09,48,"F","Silver","Elettronica","Tablet",761,1,761,"PayPal","Roma",0
391,1391,2024-09-15,43,"F","Silver","Sport","Borraccia",114,2,228,"PayPal","Milano",0
392,1392,2024-09-27,NA,"M","Silver","Abbigliamento","T-shirt",25,2,50,"CreditCard","Napoli",1
393,1393,2024-02-03,45,"M","Basic","Sport","Scarpe Running",178,4,712,"BankTransfer","Napoli",0
394,1394,2024-08-31,30,"F","Gold","Sport","Borraccia",39,3,117,"CreditCard","Roma",1
395,1395,2024-03-11,34,"F","Silver","Casa","Tappeto",144,1,144,"Cash","Milano",1
396,1396,2024-07-13,54,"F","Silver","Sport","Tappetino Yoga",140,3,420,"CreditCard","Napoli",0
397,1397,2024-03-12,45,"M","Silver","Abbigliamento","Scarpe",197,2,394,"CreditCard","Napoli",0
398,1398,2024-10-07,42,"M","Silver","Abbigliamento","T-shirt",123,1,123,"PayPal","Roma",0
399,1399,2024-05-31,34,"M","Basic","Sport","Borraccia",76,1,76,"BankTransfer","Milano",0
400,1400,2024-09-27,52,"F","Gold","Abbigliamento","Scarpe",18,1,18,"BankTransfer","Milano",0
401,1401,2024-08-27,58,"F","Silver","Abbigliamento","Jeans",100,2,200,"BankTransfer","Milano",0
402,1402,2024-08-24,25,"M","Basic","Sport","Borraccia",85,5,425,"CreditCard","Milano",1
403,1403,2024-10-16,39,"M","Silver","Abbigliamento","Scarpe",179,1,179,"CreditCard","Torino",1
404,1404,2024-03-16,39,"M","Basic","Libri","Guida",22,3,66,"CreditCard","Milano",1
405,1405,2024-02-06,29,"F","Basic","Libri","Fumetto",17,4,68,"CreditCard","Roma",0
406,1406,2024-06-26,23,"M","Basic","Elettronica","Laptop",357,3,1071,"BankTransfer","Roma",0
407,1407,2024-01-20,38,"M","Basic","Abbigliamento","Jeans",140,3,420,"Cash","Milano",1
408,1408,2024-01-17,48,"M","Silver","Abbigliamento","Scarpe",36,4,144,"BankTransfer","Napoli",0
409,1409,2024-07-20,60,"F","Basic","Elettronica","Laptop",440,1,440,"BankTransfer","Bologna",1
410,1410,2024-08-11,18,"M","Silver","Libri","Guida",16,1,16,"Cash","Torino",0
411,1411,2024-12-18,27,"M","Basic","Casa","Tappeto",92,1,92,"CreditCard","Torino",1
412,1412,2024-01-17,33,"F","Silver","Elettronica","Cuffie",704,2,1408,"Cash","Roma",0
413,1413,2024-09-04,18,"M","Basic","Elettronica","Laptop",236,1,236,"CreditCard","Roma",0
414,1414,2024-09-08,27,"F","Basic","Abbigliamento","T-shirt",166,1,166,"CreditCard","Torino",1
415,1415,2024-03-14,26,"M","Basic","Libri","Romanzo",27,1,27,"BankTransfer","Roma",0
416,1416,2024-09-21,27,"M","Silver","Casa","Cuscino",130,2,260,"Cash","Roma",0
417,1417,2024-02-01,18,"F","Basic","Casa","Lampada",116,1,116,"CreditCard","Milano",0
418,1418,2024-03-02,41,"F","Basic","Libri","Fumetto",44,2,88,"PayPal","Bologna",0
419,1419,2024-08-07,NA,"F","Basic","Sport","Scarpe Running",139,4,556,"BankTransfer","Bologna",1
420,1420,2024-09-18,61,"M","Gold","Abbigliamento","Giacca",90,1,90,"CreditCard","Torino",1
421,1421,2024-11-16,50,"M","Basic","Elettronica","Cuffie",771,1,771,"PayPal","Roma",0
422,1422,2024-10-02,NA,"M","Basic","Elettronica","Cuffie",249,1,249,"BankTransfer","Torino",0
423,1423,2024-01-31,NA,"M","Silver","Abbigliamento","Maglione",166,3,498,"Cash","Torino",1
424,1424,2024-10-17,29,"M","Basic","Casa","Coperta",120,5,600,"BankTransfer","Torino",0
425,1425,2024-11-30,51,"F","Silver","Casa","Pentola",44,1,44,"PayPal","Roma",1
426,1426,2024-05-22,39,"F","Gold","Sport","Tappetino Yoga",98,1,98,"Cash","Roma",0
427,1427,2024-01-15,30,"M","Silver","Sport","Pallone",24,1,24,"BankTransfer","Roma",0
428,1428,2024-08-09,45,"F","Silver","Sport","Tappetino Yoga",121,3,363,"PayPal","Milano",0
429,1429,2024-04-03,40,"M","Silver","Elettronica","Tablet",696,1,696,"Cash","Roma",0
430,1430,2024-05-01,36,"F","Basic","Libri","Manuale",12,1,12,"CreditCard","Milano",0
431,1431,2024-09-01,68,"M","Basic","Libri","Manuale",27,4,108,"Cash","Napoli",1
432,1432,2024-11-05,30,"M","Basic","Abbigliamento","T-shirt",38,3,114,"CreditCard","Milano",1
433,1433,2024-04-07,31,"F","Basic","Casa","Lampada",126,3,378,"Cash","Torino",0
434,1434,2024-01-26,18,"F","Silver","Casa","Pentola",137,4,548,"BankTransfer","Milano",1
435,1435,2024-06-30,NA,"F","Basic","Libri","Manuale",23,3,69,"Cash","Milano",0
436,1436,2024-01-15,51,"F","Silver","Sport","Pallone",121,1,121,"PayPal","Roma",0
437,1437,2024-10-20,18,"F","Basic","Abbigliamento","T-shirt",123,4,492,"Cash","Milano",0
438,1438,2024-03-27,34,"M","Basic","Elettronica","Laptop",653,3,1959,"PayPal","Napoli",0
439,1439,2024-10-03,NA,"M","Basic","Sport","Scarpe Running",39,1,39,"Cash","Torino",0
440,1440,2024-12-15,60,"F","Silver","Abbigliamento","Giacca",127,2,254,"BankTransfer","Bologna",1
441,1441,2024-11-16,NA,"M","Silver","Casa","Cuscino",56,3,168,"CreditCard","Torino",0
442,1442,2024-03-15,43,"M","Silver","Elettronica","Tablet",144,1,144,"PayPal","Torino",0
443,1443,2024-07-17,59,"F","Gold","Sport","Tappetino Yoga",76,3,228,"PayPal","Bologna",0
444,1444,2024-02-09,25,"M","Basic","Abbigliamento","Scarpe",58,2,116,"PayPal","Bologna",1
445,1445,2024-03-20,52,"F","Gold","Casa","Tappeto",39,4,156,"PayPal","Bologna",0
446,1446,2024-06-08,29,"F","Basic","Casa","Coperta",101,1,101,"BankTransfer","Roma",0
447,1447,2024-04-25,43,"M","Silver","Elettronica","Tablet",598,2,1196,"CreditCard","Milano",1
448,1448,2024-11-02,34,"F","Silver","Abbigliamento","Giacca",108,4,432,"CreditCard","Milano",0
449,1449,2024-11-28,34,"M","Basic","Casa","Tappeto",138,5,690,"CreditCard","Torino",1
450,1450,2024-01-01,46,"F","Basic","Libri","Fumetto",8,2,16,"CreditCard","Napoli",1
451,1451,2024-09-20,18,"M","Silver","Abbigliamento","Maglione",35,5,175,"Cash","Torino",0
452,1452,2024-01-24,34,"M","Basic","Sport","Tappetino Yoga",101,4,404,"PayPal","Roma",1
453,1453,2024-11-28,41,"M","Basic","Sport","Manubri",44,4,176,"CreditCard","Milano",0
454,1454,2024-05-14,32,"M","Basic","Sport","Scarpe Running",107,2,214,"CreditCard","Milano",0
455,1455,2024-05-31,40,"M","Gold","Sport","Pallone",40,2,80,"CreditCard","Bologna",0
456,1456,2024-06-23,33,"F","Silver","Libri","Romanzo",14,1,14,"PayPal","Roma",1
457,1457,2024-06-03,62,"F","Basic","Elettronica","Laptop",298,2,596,"BankTransfer","Napoli",0
458,1458,2024-04-26,49,"M","Basic","Elettronica","Smartwatch",91,5,455,"PayPal","Bologna",1
459,1459,2024-12-14,NA,"M","Basic","Abbigliamento","Maglione",20,1,20,"Cash","Bologna",0
460,1460,2024-09-02,26,"F","Silver","Abbigliamento","Jeans",57,1,57,"Cash","Napoli",1
461,1461,2024-06-23,50,"F","Basic","Libri","Enciclopedia",45,1,45,"PayPal","Bologna",0
462,1462,2024-06-18,69,"M","Gold","Elettronica","Tablet",248,2,496,"Cash","Roma",0
463,1463,2024-08-20,43,"F","Gold","Abbigliamento","Scarpe",34,1,34,"BankTransfer","Bologna",0
464,1464,2024-04-04,22,"F","Basic","Libri","Enciclopedia",17,3,51,"PayPal","Roma",1
465,1465,2024-03-04,23,"M","Basic","Libri","Guida",17,1,17,"CreditCard","Roma",1
466,1466,2024-02-29,37,"M","Basic","Casa","Pentola",36,1,36,"BankTransfer","Milano",0
467,1467,2024-10-17,58,"M","Gold","Libri","Romanzo",50,4,200,"BankTransfer","Bologna",1
468,1468,2024-05-24,49,"M","Basic","Abbigliamento","Maglione",152,1,152,"CreditCard","Roma",1
469,1469,2024-01-01,18,"F","Basic","Sport","Manubri",27,1,27,"PayPal","Milano",0
470,1470,2024-10-13,27,"M","Basic","Casa","Coperta",90,5,450,"BankTransfer","Roma",1
471,1471,2024-11-10,38,"M","Silver","Elettronica","Cuffie",517,3,1551,"CreditCard","Napoli",1
472,1472,2024-04-01,18,"M","Silver","Sport","Scarpe Running",117,1,117,"BankTransfer","Bologna",0
473,1473,2024-12-09,48,"F","Basic","Sport","Tappetino Yoga",91,1,91,"CreditCard","Bologna",0
474,1474,2024-04-17,18,"F","Silver","Abbigliamento","Giacca",168,4,672,"BankTransfer","Roma",0
475,1475,2024-03-28,40,"F","Basic","Libri","Manuale",30,2,60,"CreditCard","Torino",1
476,1476,2024-06-03,NA,"M","Silver","Casa","Pentola",98,2,196,"CreditCard","Roma",1
477,1477,2024-02-28,31,"F","Basic","Casa","Lampada",11,1,11,"CreditCard","Milano",1
478,1478,2024-05-25,34,"M","Silver","Casa","Cuscino",70,3,210,"BankTransfer","Roma",0
479,1479,2024-04-02,43,"F","Silver","Sport","Scarpe Running",95,1,95,"CreditCard","Milano",0
480,1480,2024-08-21,44,"F","Gold","Sport","Pallone",128,4,512,"BankTransfer","Torino",0
481,1481,2024-01-31,35,"M","Silver","Elettronica","Tablet",634,2,1268,"PayPal","Torino",1
482,1482,2024-11-19,18,"M","Basic","Casa","Lampada",30,2,60,"CreditCard","Torino",0
483,1483,2024-12-27,18,"F","Basic","Abbigliamento","Scarpe",98,5,490,"PayPal","Torino",0
484,1484,2024-11-03,18,"F","Basic","Libri","Romanzo",32,1,32,"BankTransfer","Bologna",1
485,1485,2024-07-26,49,"M","Silver","Sport","Manubri",23,3,69,"PayPal","Napoli",0
486,1486,2024-06-26,34,"F","Silver","Libri","Manuale",43,1,43,"PayPal","Roma",0
487,1487,2024-03-22,42,"F","Silver","Libri","Romanzo",27,1,27,"Cash","Bologna",0
488,1488,2024-10-25,18,"F","Silver","Elettronica","Smartphone",146,1,146,"CreditCard","Milano",0
489,1489,2024-11-30,30,"F","Basic","Casa","Cuscino",29,3,87,"Cash","Torino",1
490,1490,2024-08-24,NA,"M","Basic","Abbigliamento","T-shirt",145,1,145,"CreditCard","Bologna",0
491,1491,2024-08-26,35,"F","Silver","Libri","Guida",33,3,99,"CreditCard","Torino",1
492,1492,2024-12-26,36,"F","Basic","Sport","Borraccia",28,4,112,"CreditCard","Bologna",0
493,1493,2024-04-19,37,"M","Silver","Casa","Lampada",14,5,70,"BankTransfer","Bologna",0
494,1494,2024-09-06,NA,"F","Gold","Libri","Romanzo",17,1,17,"CreditCard","Bologna",0
495,1495,2024-01-04,NA,"F","Basic","Libri","Guida",18,4,72,"CreditCard","Milano",1
496,1496,2024-04-20,48,"M","Gold","Abbigliamento","Maglione",143,2,286,"PayPal","Bologna",0
497,1497,2024-03-23,51,"F","Gold","Libri","Enciclopedia",49,1,49,"CreditCard","Torino",0
498,1498,2024-06-03,NA,"F","Silver","Abbigliamento","Maglione",56,1,56,"PayPal","Napoli",1
499,1499,2024-09-11,NA,"M","Basic","Abbigliamento","Scarpe",54,3,162,"CreditCard","Milano",1
500,1500,2024-07-16,38,"F","Silver","Abbigliamento","T-shirt",190,1,190,"Cash","Bologna",0
501,1501,2024-03-10,53,"M","Gold","Elettronica","Tablet",110,4,440,"PayPal","Roma",0
502,1502,2024-05-17,52,"F","Gold","Abbigliamento","Jeans",43,1,43,"BankTransfer","Torino",0
503,1503,2024-04-06,38,"M","Basic","Abbigliamento","Scarpe",58,1,58,"PayPal","Bologna",1
504,1504,2024-07-25,40,"F","Silver","Abbigliamento","Jeans",51,4,204,"PayPal","Milano",0
505,1505,2024-05-11,27,"M","Basic","Casa","Tappeto",40,5,200,"CreditCard","Roma",0
506,1506,2024-08-07,35,"M","Basic","Casa","Cuscino",105,4,420,"PayPal","Napoli",0
507,1507,2024-03-29,23,"F","Basic","Elettronica","Cuffie",388,5,1940,"CreditCard","Roma",0
508,1508,2024-03-22,23,"F","Basic","Elettronica","Smartwatch",672,4,2688,"CreditCard","Milano",0
509,1509,2024-11-13,20,"M","Basic","Abbigliamento","Maglione",176,1,176,"PayPal","Napoli",0
510,1510,2024-09-05,51,"M","Basic","Casa","Lampada",71,3,213,"PayPal","Milano",1
511,1511,2024-10-02,55,"F","Gold","Sport","Manubri",24,2,48,"PayPal","Roma",0
512,1512,2024-04-21,32,"M","Basic","Casa","Cuscino",122,4,488,"CreditCard","Roma",1
513,1513,2024-11-29,21,"F","Basic","Casa","Lampada",149,1,149,"PayPal","Milano",0
514,1514,2024-05-28,NA,"F","Basic","Sport","Manubri",101,1,101,"Cash","Torino",0
