"","CustomerID","InvoiceDate","Quantity","UnitPrice","Total"
"615",15607,2022-01-07,2,8.5,17
"616",15607,2022-01-07,12,0.85,10.2
"617",15607,2022-01-07,12,0.85,10.2
"618",15607,2022-01-07,12,1.25,15
"619",15607,2022-01-07,12,1.25,15
"620",15607,2022-01-07,12,0.19,2.28
"621",15607,2022-01-07,12,0.19,2.28
"622",15139,2022-01-07,24,0.55,13.2
"623",15139,2022-01-07,6,3.75,22.5
"624",15139,2022-01-07,6,2.95,17.7
"625",15139,2022-01-07,12,1.45,17.4
"626",15139,2022-01-07,24,0.55,13.2
"627",15139,2022-01-07,12,0.85,10.2
"628",15139,2022-01-07,12,0.85,10.2
"629",15139,2022-01-07,6,2.95,17.7
"630",12489,2022-01-07,2,18,36
"631",12489,2022-01-07,12,1.65,19.8
"632",12489,2022-01-07,12,2.1,25.2
"633",12489,2022-01-07,3,4.95,14.85
"634",12489,2022-01-07,12,2.55,30.6
"635",12489,2022-01-07,6,2.95,17.7
"636",12489,2022-01-07,2,15.95,31.9
"637",12489,2022-01-07,6,2.25,13.5
"638",12489,2022-01-07,6,3.35,20.1
"639",12489,2022-01-07,2,7.95,15.9
"640",12489,2022-01-07,6,1.65,9.9
"641",12489,2022-01-07,3,10.95,32.85
"642",12489,2022-01-07,6,4.95,29.7
"643",12489,2022-01-07,3,8.95,26.85
"644",12489,2022-01-07,24,0.42,10.08
"645",17707,2022-01-07,12,1.25,15
"646",17707,2022-01-07,6,2.95,17.7
"647",17707,2022-01-07,60,0.85,51
"648",15649,2022-01-07,72,4.25,306
"649",18179,2022-01-07,6,2.95,17.7
"650",18179,2022-01-07,12,0.85,10.2
"651",18179,2022-01-07,12,1.65,19.8
"652",18179,2022-01-07,4,4.25,17
"653",18179,2022-01-07,12,1.25,15
"654",18179,2022-01-07,12,0.85,10.2
"655",18179,2022-01-07,24,0.55,13.2
"656",18179,2022-01-07,12,1.45,17.4
"657",18179,2022-01-07,2,12.75,25.5
"658",18179,2022-01-07,4,3.75,15
"659",18179,2022-01-07,12,1.25,15
"660",18179,2022-01-07,12,0.85,10.2
"661",18179,2022-01-07,6,2.55,15.3
"662",18179,2022-01-07,2,8.5,17
"663",18179,2022-01-07,48,0.85,40.8
"664",18179,2022-01-07,25,0.42,10.5
"665",18179,2022-01-07,12,1.25,15
"666",18179,2022-01-07,6,8.5,51
"667",13233,2022-01-07,24,1.95,46.8
"668",13233,2022-01-07,12,1.25,15
"669",13233,2022-01-07,12,1.25,15
"670",13233,2022-01-07,24,1.25,30
"671",13233,2022-01-07,48,0.19,9.12
"672",13233,2022-01-07,36,0.21,7.56
"673",13233,2022-01-07,36,0.42,15.12
"674",13233,2022-01-07,16,0.85,13.6
"675",13233,2022-01-07,12,1.25,15
"676",13233,2022-01-07,24,1.25,30
"677",13233,2022-01-07,24,0.85,20.4
"678",13233,2022-01-07,60,0.21,12.6
"679",13233,2022-01-07,12,1.25,15
"680",13233,2022-01-07,24,1.25,30
"681",13233,2022-01-07,8,1.95,15.6
"682",13233,2022-01-07,20,0.42,8.4
"683",13233,2022-01-07,12,0.42,5.04
"684",14889,2022-01-07,12,0.85,10.2
"685",14889,2022-01-07,10,1.65,16.5
"686",14889,2022-01-07,24,0.55,13.2
"687",14889,2022-01-07,3,4.95,14.85
"688",14889,2022-01-07,6,2.95,17.7
"689",14889,2022-01-07,12,0.85,10.2
"690",14889,2022-01-07,8,1.65,13.2
"691",14889,2022-01-07,6,2.1,12.6
"692",14889,2022-01-07,6,2.1,12.6
"693",14889,2022-01-07,3,4.95,14.85
"694",16955,2022-01-07,24,1.25,30
"695",16955,2022-01-07,16,1.25,20
"696",16955,2022-01-07,6,2.1,12.6
"697",16955,2022-01-07,16,1.69,27.04
"698",16955,2022-01-07,16,1.69,27.04
"699",16955,2022-01-07,10,1.65,16.5
"700",16955,2022-01-07,3,5.45,16.35
"701",16955,2022-01-07,3,5.45,16.35
"702",14672,2022-01-07,1,1.65,1.65
"703",14672,2022-01-07,1,9.95,9.95
"704",14672,2022-01-07,1,6.75,6.75
"705",14672,2022-01-07,1,8.5,8.5
"706",14672,2022-01-07,7,0.85,5.95
"707",14672,2022-01-07,1,12.75,12.75
"708",14672,2022-01-07,1,9.95,9.95
"709",14672,2022-01-07,4,0.65,2.6
"710",14672,2022-01-07,1,3.75,3.75
"711",14672,2022-01-07,1,3.75,3.75
"712",14672,2022-01-07,4,1.45,5.8
"713",14672,2022-01-07,6,1.65,9.9
"714",14672,2022-01-07,3,5.95,17.85
"715",14672,2022-01-07,4,2.55,10.2
"716",14672,2022-01-07,1,1.45,1.45
"717",14672,2022-01-07,1,1.45,1.45
"718",14672,2022-01-07,2,1.45,2.9
"719",14672,2022-01-07,2,1.45,2.9
"720",14672,2022-01-07,6,1.95,11.7
"721",14672,2022-01-07,12,0.29,3.48
"722",14672,2022-01-07,6,1.25,7.5
"723",14672,2022-01-07,6,1.25,7.5
"724",14672,2022-01-07,6,1.25,7.5
"725",14672,2022-01-07,6,2.95,17.7
"726",14672,2022-01-07,6,2.95,17.7
"727",14672,2022-01-07,2,5.45,10.9
"728",14672,2022-01-07,6,1.65,9.9
"729",14672,2022-01-07,2,5.45,10.9
"730",14672,2022-01-07,12,1.25,15
"731",14672,2022-01-07,16,0.65,10.4
"732",14672,2022-01-07,4,1.65,6.6
"733",14672,2022-01-07,6,1.65,9.9
"734",14672,2022-01-07,6,2.95,17.7
"735",14672,2022-01-07,3,0.95,2.85
"736",14867,2022-01-07,8,1.25,10
"737",14867,2022-01-07,12,1.25,15
"738",14867,2022-01-07,4,7.95,31.8
"739",14867,2022-01-07,8,2.95,23.6
"740",14867,2022-01-07,4,5.95,23.8
"741",14867,2022-01-07,2,7.95,15.9
"742",14867,2022-01-07,2,12.75,25.5
"743",14867,2022-01-07,2,7.95,15.9
"744",14867,2022-01-07,4,3.75,15
"745",14867,2022-01-07,24,1.69,40.56
"746",14867,2022-01-07,24,0.42,10.08
"747",14867,2022-01-07,6,2.55,15.3
"748",14867,2022-01-07,12,1.95,23.4
"749",14867,2022-01-07,4,3.75,15
"750",14867,2022-01-07,2,9.95,19.9
"751",15485,2022-01-07,12,0.42,5.04
"752",15485,2022-01-07,12,0.42,5.04
"753",15485,2022-01-07,12,0.42,5.04
"754",15485,2022-01-07,12,0.42,5.04
"755",15485,2022-01-07,12,0.42,5.04
"756",15485,2022-01-07,12,0.42,5.04
"757",15485,2022-01-07,25,0.42,10.5
"758",15485,2022-01-07,25,0.42,10.5
"759",15485,2022-01-07,6,3.75,22.5
"760",15485,2022-01-07,8,3.75,30
"761",15485,2022-01-07,6,3.75,22.5
"762",15485,2022-01-07,9,3.75,33.75
"763",15485,2022-01-07,4,4.95,19.8
"764",15485,2022-01-07,1,1.25,1.25
"765",15485,2022-01-07,1,1.25,1.25
"766",15485,2022-01-07,1,8.5,8.5
"767",15485,2022-01-07,15,1.25,18.75
"768",15485,2022-01-07,4,8.5,34
"769",15485,2022-01-07,4,8.5,34
"770",15485,2022-01-07,6,8.5,51
"771",13162,2022-01-09,24,0.21,5.04
"772",13162,2022-01-09,24,0.21,5.04
"773",13162,2022-01-09,24,0.21,5.04
"774",13162,2022-01-09,20,0.85,17
"775",13162,2022-01-09,24,0.42,10.08
"776",13162,2022-01-09,4,9.95,39.8
"777",13162,2022-01-09,24,0.85,20.4
"778",13162,2022-01-09,48,0.85,40.8
"779",13162,2022-01-09,20,0.42,8.4
"780",13162,2022-01-09,20,0.42,8.4
"781",13162,2022-01-09,20,0.42,8.4
"782",13162,2022-01-09,12,0.85,10.2
"783",13162,2022-01-09,12,0.85,10.2
"784",13162,2022-01-09,24,1.25,30
"785",13162,2022-01-09,12,1.25,15
"786",13162,2022-01-09,12,1.25,15
"787",13162,2022-01-09,12,1.25,15
"788",13162,2022-01-09,16,1.95,31.2
"789",13162,2022-01-09,6,2.95,17.7
"790",13162,2022-01-09,40,0.85,34
"791",13162,2022-01-09,30,1.65,49.5
"792",13162,2022-01-09,54,1.45,78.3
"793",13162,2022-01-09,24,1.25,30
"794",13162,2022-01-09,24,0.85,20.4
"795",13162,2022-01-09,12,1.45,17.4
"796",13162,2022-01-09,40,0.42,16.8
"797",13162,2022-01-09,24,1.25,30
"798",13162,2022-01-09,24,1.25,30
"799",13162,2022-01-09,48,0.42,20.16
"800",13162,2022-01-09,12,1.25,15
"801",13162,2022-01-09,12,1.25,15
"802",13162,2022-01-09,48,0.19,9.12
"803",13162,2022-01-09,48,0.19,9.12
"804",13162,2022-01-09,48,0.42,20.16
"805",13162,2022-01-09,48,0.42,20.16
"806",13162,2022-01-09,24,0.21,5.04
"807",13162,2022-01-09,24,0.85,20.4
"808",17095,2022-01-09,3,4.25,12.75
"809",17095,2022-01-09,6,2.95,17.7
"810",17095,2022-01-09,24,0.29,6.96
"811",17095,2022-01-09,6,2.95,17.7
"812",17095,2022-01-09,2,5.95,11.9
"813",17095,2022-01-09,12,1.25,15
"814",17095,2022-01-09,24,1.95,46.8
"815",17095,2022-01-09,6,3.75,22.5
"816",17095,2022-01-09,12,0.42,5.04
"817",17095,2022-01-09,2,9.95,19.9
"818",17095,2022-01-09,12,1.25,15
"819",17095,2022-01-09,4,4.95,19.8
"820",17095,2022-01-09,12,1.65,19.8
"821",17095,2022-01-09,4,3.75,15
"822",17095,2022-01-09,2,9.95,19.9
"823",17095,2022-01-09,12,3.95,47.4
"824",17796,2022-01-09,4,5.95,23.8
"825",17796,2022-01-09,2,3.95,7.9
"826",17796,2022-01-09,1,4.25,4.25
"827",17796,2022-01-09,1,3.75,3.75
"828",17796,2022-01-09,3,2.55,7.65
"829",17796,2022-01-09,2,1.95,3.9
"830",17796,2022-01-09,3,3.75,11.25
"831",17796,2022-01-09,3,3.75,11.25
"832",17796,2022-01-09,1,1.65,1.65
"833",17796,2022-01-09,2,2.95,5.9
"834",17796,2022-01-09,2,2.1,4.2
"835",17796,2022-01-09,2,3.75,7.5
"836",17796,2022-01-09,2,3.75,7.5
"837",17796,2022-01-09,2,4.95,9.9
"838",17796,2022-01-09,2,3.95,7.9
"839",17796,2022-01-09,4,1.95,7.8
"840",17796,2022-01-09,4,3.95,15.8
"841",17796,2022-01-09,1,8.5,8.5
"842",17796,2022-01-09,1,8.5,8.5
"843",17796,2022-01-09,2,8.5,17
"844",17796,2022-01-09,2,4.25,8.5
"845",17796,2022-01-09,2,3.75,7.5
"846",17796,2022-01-09,2,1.65,3.3
"847",17796,2022-01-09,2,1.45,2.9
"848",17796,2022-01-09,2,4.95,9.9
"849",17796,2022-01-09,4,5.95,23.8
"850",17796,2022-01-09,2,2.55,5.1
"851",17796,2022-01-09,2,2.55,5.1
"852",17796,2022-01-09,2,4.95,9.9
"853",17796,2022-01-09,1,4.95,4.95
"854",17796,2022-01-09,2,2.95,5.9
"855",17796,2022-01-09,1,4.95,4.95
"856",17796,2022-01-09,2,2.55,5.1
"857",17796,2022-01-09,1,0.95,0.95
"858",17796,2022-01-09,2,4.25,8.5
"859",15611,2022-01-09,5,12.75,63.75
"860",15611,2022-01-09,4,3.75,15
"861",15611,2022-01-09,6,4.25,25.5
"862",17114,2022-01-09,9,2.55,22.95
"863",17114,2022-01-09,1,0.55,0.55
"864",17114,2022-01-09,1,1.69,1.69
"865",17114,2022-01-09,1,1.69,1.69
"866",17114,2022-01-09,1,9.95,9.95
"867",17114,2022-01-09,1,1.65,1.65
"868",17114,2022-01-09,1,2.95,2.95
"869",17114,2022-01-09,1,5.95,5.95
"870",17114,2022-01-09,1,2.95,2.95
"871",17114,2022-01-09,1,2.95,2.95
"872",17114,2022-01-09,1,2.55,2.55
"873",17114,2022-01-09,1,6.75,6.75
"874",17114,2022-01-09,1,4.25,4.25
"875",17114,2022-01-09,12,0.42,5.04
"876",17114,2022-01-09,12,0.42,5.04
"877",17114,2022-01-09,12,0.42,5.04
"878",17114,2022-01-09,12,0.42,5.04
"879",17114,2022-01-09,1,2.55,2.55
"880",17114,2022-01-09,2,2.95,5.9
"881",17114,2022-01-09,1,3.95,3.95
"882",17114,2022-01-09,1,3.95,3.95
"883",17114,2022-01-09,1,1.65,1.65
"884",17114,2022-01-09,1,7.95,7.95
"885",17114,2022-01-09,1,7.95,7.95
"886",17114,2022-01-09,1,4.25,4.25
"887",17114,2022-01-09,1,4.65,4.65
"888",17114,2022-01-09,1,2.25,2.25
"889",17114,2022-01-09,1,4.25,4.25
"890",17114,2022-01-09,1,5.95,5.95
"891",13758,2022-01-09,8,4.95,39.6
"892",13758,2022-01-09,12,4.95,59.4
"893",13758,2022-01-09,12,3.75,45
"894",13758,2022-01-09,12,4.95,59.4
"895",13758,2022-01-09,8,3.45,27.6
"896",13758,2022-01-09,12,1.25,15
"897",13758,2022-01-09,24,0.55,13.2
"898",13758,2022-01-09,32,2.55,81.6
"899",13758,2022-01-09,32,2.55,81.6
"900",17128,2022-01-09,2,2.95,5.9
"901",17128,2022-01-09,2,2.95,5.9
"902",17128,2022-01-09,4,2.95,11.8
"903",17128,2022-01-09,24,1.25,30
"904",17128,2022-01-09,6,1.69,10.14
"905",17128,2022-01-09,1,8.5,8.5
"906",17128,2022-01-09,1,8.5,8.5
"907",17128,2022-01-09,1,8.5,8.5
"908",17128,2022-01-09,2,3.95,7.9
"909",17128,2022-01-09,1,3.95,3.95
"910",17128,2022-01-09,4,5.95,23.8
"911",17128,2022-01-09,4,2.95,11.8
"912",17128,2022-01-09,12,0.85,10.2
"913",17128,2022-01-09,12,0.85,10.2
"914",14761,2022-01-09,6,1.65,9.9
"915",14761,2022-01-09,6,2.95,17.7
"916",14761,2022-01-09,12,1.25,15
"917",14761,2022-01-09,12,1.65,19.8
"918",14761,2022-01-09,12,0.85,10.2
"919",14761,2022-01-09,4,3.75,15
"920",14761,2022-01-09,6,1.65,9.9
"921",12793,2022-01-09,20,1.65,33
"922",12793,2022-01-09,40,1.65,66
"923",12793,2022-01-09,10,1.65,16.5
"924",12793,2022-01-09,20,1.65,33
"925",12793,2022-01-09,10,1.65,16.5
"926",12793,2022-01-09,20,0.85,17
"927",12793,2022-01-09,10,0.85,8.5
"928",12793,2022-01-09,10,0.85,8.5
"929",12793,2022-01-09,10,0.85,8.5
"930",12793,2022-01-09,20,1.25,25
"931",12793,2022-01-09,20,1.65,33
"932",12793,2022-01-09,5,2.95,14.75
"933",12793,2022-01-09,5,2.95,14.75
"934",12793,2022-01-09,10,2.95,29.5
"935",12793,2022-01-09,6,2.55,15.3
"936",12793,2022-01-09,12,1.49,17.88
"937",12793,2022-01-09,2,28,56
"938",17555,2022-01-09,1,6.95,6.95
"939",17555,2022-01-09,1,8.5,8.5
"940",17555,2022-01-09,2,1.65,3.3
"941",17555,2022-01-09,1,4.25,4.25
"942",17555,2022-01-09,4,1.45,5.8
"943",17555,2022-01-09,1,4.95,4.95
"944",17555,2022-01-09,1,4.95,4.95
"945",17555,2022-01-09,2,1.65,3.3
"946",17555,2022-01-09,2,1.65,3.3
"947",17555,2022-01-09,2,1.65,3.3
"948",17555,2022-01-09,2,1.65,3.3
"949",17555,2022-01-09,1,4.95,4.95
"950",17555,2022-01-09,2,2.95,5.9
"951",17555,2022-01-09,2,1.65,3.3
"952",17555,2022-01-09,2,2.1,4.2
"953",17555,2022-01-09,1,4.95,4.95
"954",17555,2022-01-09,2,1.65,3.3
"955",17555,2022-01-09,1,0.85,0.85
"956",17555,2022-01-09,1,0.85,0.85
"957",17555,2022-01-09,1,0.85,0.85
"958",17555,2022-01-09,1,0.85,0.85
"959",17555,2022-01-09,1,0.85,0.85
"960",17555,2022-01-09,12,0.42,5.04
"961",17555,2022-01-09,2,1.05,2.1
"962",17555,2022-01-09,2,0.42,0.84
"963",17555,2022-01-09,1,1.25,1.25
"964",17555,2022-01-09,3,1.25,3.75
"965",17555,2022-01-09,2,1.49,2.98
"966",17555,2022-01-09,2,1.95,3.9
"967",17555,2022-01-09,1,4.95,4.95
"968",17555,2022-01-09,1,4.95,4.95
"969",17555,2022-01-09,1,4.95,4.95
"970",17555,2022-01-09,2,1.95,3.9
"971",17555,2022-01-09,2,1.95,3.9
"972",17555,2022-01-09,2,1.95,3.9
"973",17555,2022-01-09,2,1.95,3.9
"974",17555,2022-01-09,2,1.95,3.9
"975",17555,2022-01-09,12,0.42,5.04
"976",17555,2022-01-09,12,0.42,5.04
"977",17555,2022-01-09,12,0.42,5.04
"978",17555,2022-01-09,12,0.42,5.04
"979",17555,2022-01-09,12,0.42,5.04
"980",17555,2022-01-09,12,0.42,5.04
"981",17555,2022-01-09,6,0.85,5.1
"982",17555,2022-01-09,1,4.25,4.25
"983",17555,2022-01-09,2,0.95,1.9
"984",17555,2022-01-09,2,4.25,8.5
"985",17555,2022-01-09,1,4.25,4.25
"986",17555,2022-01-09,1,4.25,4.25
"987",12651,2022-01-09,12,0.65,7.8
"988",12651,2022-01-09,12,0.65,7.8
"989",12651,2022-01-09,12,0.85,10.2
"990",12651,2022-01-09,3,4.95,14.85
"991",12651,2022-01-09,12,0.85,10.2
"992",12651,2022-01-09,12,1.25,15
"993",12651,2022-01-09,6,2.1,12.6
"994",12651,2022-01-09,6,2.95,17.7
"995",12651,2022-01-09,3,5.95,17.85
"996",16833,2022-01-09,6,2.95,17.7
"997",16833,2022-01-09,6,2.95,17.7
"998",16833,2022-01-09,6,2.95,17.7
"999",16833,2022-01-09,10,1.95,19.5
"1000",16833,2022-01-09,24,0.42,10.08
"1001",16833,2022-01-09,3,4.95,14.85
"1002",16833,2022-01-09,12,1.65,19.8
"1003",16833,2022-01-09,10,1.95,19.5
"1004",16833,2022-01-09,10,1.65,16.5
"1005",16833,2022-01-09,10,1.95,19.5
"1006",16833,2022-01-09,5,2.95,14.75
"1007",16833,2022-01-09,12,1.25,15
"1008",16833,2022-01-09,12,1.25,15
"1009",16833,2022-01-09,12,1.45,17.4
"1010",16833,2022-01-09,2,8.5,17
"1011",16833,2022-01-09,2,8.5,17
"1012",16833,2022-01-09,6,2.55,15.3
"1013",16833,2022-01-09,12,2.1,25.2
"1014",17800,2022-01-09,1,9.95,9.95
"1015",17800,2022-01-09,24,1.25,30
"1016",17800,2022-01-09,2,2.1,4.2
"1017",17800,2022-01-09,2,1.45,2.9
"1018",17800,2022-01-09,6,1.65,9.9
"1019",17800,2022-01-09,4,1.95,7.8
"1020",17800,2022-01-09,48,0.65,31.2
"1021",17800,2022-01-09,1,1.65,1.65
"1022",17800,2022-01-09,3,8.5,25.5
"1023",17800,2022-01-09,3,1.25,3.75
"1024",17800,2022-01-09,2,1.65,3.3
"1025",17800,2022-01-09,2,2.95,5.9
"1026",16748,2022-01-09,20,1.95,39
"1027",16748,2022-01-09,20,1.95,39
"1028",16748,2022-01-09,20,1.95,39
"1029",16748,2022-01-09,20,1.95,39
"1030",16748,2022-01-09,20,1.95,39
"1031",16748,2022-01-09,10,1.95,19.5
"1032",16748,2022-01-09,10,1.95,19.5
"1033",16748,2022-01-09,10,1.95,19.5
"1034",16748,2022-01-09,10,1.95,19.5
"1035",16748,2022-01-09,20,1.95,39
"1036",16748,2022-01-09,20,1.95,39
"1037",16748,2022-01-09,20,1.95,39
"1038",16748,2022-01-09,20,1.95,39
"1039",16748,2022-01-09,20,0.85,17
"1040",16748,2022-01-09,20,1.65,33
"1041",13565,2022-01-09,2,4.25,8.5
"1042",13565,2022-01-09,1,2.55,2.55
"1043",13565,2022-01-09,3,0.65,1.95
"1044",13565,2022-01-09,3,1.25,3.75
"1045",13565,2022-01-09,1,0.85,0.85
"1046",13565,2022-01-09,3,1.65,4.95
"1047",13565,2022-01-09,24,1.25,30
"1048",13565,2022-01-09,4,1.45,5.8
"1049",13565,2022-01-09,6,0.85,5.1
"1050",13565,2022-01-09,5,1.95,9.75
"1051",13565,2022-01-09,12,1.69,20.28
"1052",13565,2022-01-09,2,0.85,1.7
"1053",13565,2022-01-09,12,1.25,15
"1054",17218,2022-01-09,2,1.25,2.5
"1055",17218,2022-01-09,2,1.25,2.5
"1056",17218,2022-01-09,3,1.25,3.75
"1057",17218,2022-01-09,3,7.95,23.85
"1058",17218,2022-01-09,2,7.95,15.9
"1059",17218,2022-01-09,2,4.95,9.9
"1060",17218,2022-01-09,2,1.65,3.3
"1061",17218,2022-01-09,2,1.65,3.3
"1062",17218,2022-01-09,2,1.65,3.3
"1063",17218,2022-01-09,2,1.65,3.3
"1064",17218,2022-01-09,2,1.65,3.3
"1065",17218,2022-01-09,1,3.75,3.75
"1066",17218,2022-01-09,1,3.75,3.75
"1067",17218,2022-01-09,1,3.75,3.75
"1068",17218,2022-01-09,3,2.1,6.3
"1069",17218,2022-01-09,2,1.95,3.9
"1070",17218,2022-01-09,2,4.65,9.3
"1071",17218,2022-01-09,2,2.95,5.9
"1072",17218,2022-01-09,6,2.55,15.3
"1073",17218,2022-01-09,3,8.5,25.5
"1074",17218,2022-01-09,1,8.5,8.5
"1075",17218,2022-01-09,1,8.5,8.5
"1076",15799,2022-01-09,16,0.75,12
"1077",15799,2022-01-09,2,9.95,19.9
"1078",15799,2022-01-09,12,1.65,19.8
"1079",15799,2022-01-09,16,0.85,13.6
"1080",15799,2022-01-09,3,4.95,14.85
"1081",15799,2022-01-09,6,2.55,15.3
"1082",15799,2022-01-09,5,2.1,10.5
"1083",15799,2022-01-09,6,2.95,17.7
"1084",15799,2022-01-09,24,0.29,6.96
"1085",15799,2022-01-09,4,3.75,15
"1086",15799,2022-01-09,36,0.42,15.12
"1087",15799,2022-01-09,8,2.1,16.8
"1088",15799,2022-01-09,2,7.95,15.9
"1089",15799,2022-01-09,1,12.75,12.75
"1090",15799,2022-01-09,12,0.42,5.04
"1091",15799,2022-01-09,2,5.95,11.9
"1092",15799,2022-01-09,12,1.65,19.8
"1093",15799,2022-01-09,1,12.75,12.75
"1094",15799,2022-01-09,6,2.1,12.6
"1095",15799,2022-01-09,2,8.5,17
"1096",15799,2022-01-09,4,6.75,27
"1097",15799,2022-01-09,1,7.95,7.95
"1098",15107,2022-01-09,6,2.55,15.3
"1099",15107,2022-01-09,6,2.95,17.7
"1100",15107,2022-01-09,12,0.65,7.8
"1101",15107,2022-01-09,24,0.85,20.4
"1102",15107,2022-01-09,2,8.5,17
"1103",18032,2022-01-09,6,2.25,13.5
"1104",18032,2022-01-09,12,1.25,15
"1105",18032,2022-01-09,6,2.1,12.6
"1106",18032,2022-01-09,6,2.1,12.6
"1107",18032,2022-01-09,12,1.65,19.8
"1108",14794,2022-01-09,4,3.75,15
"1109",14794,2022-01-09,4,3.75,15
"1110",14794,2022-01-09,4,3.75,15
"1111",14794,2022-01-09,4,3.75,15
"1112",14794,2022-01-09,1,16.95,16.95
"1113",14794,2022-01-09,2,16.95,33.9
"1114",14794,2022-01-09,1,16.95,16.95
"1115",14794,2022-01-09,12,2.95,35.4
"1116",14794,2022-01-09,2,7.95,15.9
"1117",16350,2022-01-10,12,1.65,19.8
"1118",16350,2022-01-10,12,1.45,17.4
"1119",16350,2022-01-10,6,1.95,11.7
"1120",16350,2022-01-10,1,12.75,12.75
"1121",16350,2022-01-10,6,2.1,12.6
"1122",16350,2022-01-10,12,1.65,19.8
"1123",16350,2022-01-10,24,1.65,39.6
"1124",16350,2022-01-10,6,2.95,17.7
"1125",16350,2022-01-10,3,4.95,14.85
"1126",16350,2022-01-10,4,7.95,31.8
"1127",16350,2022-01-10,3,5.95,17.85
"1128",16350,2022-01-10,8,3.25,26
"1129",16350,2022-01-10,1,9.95,9.95
"1130",16350,2022-01-10,6,2.95,17.7
"1131",16350,2022-01-10,6,2.95,17.7
"1132",16350,2022-01-10,8,2.1,16.8
"1133",16350,2022-01-10,12,0.85,10.2
"1134",16350,2022-01-10,10,1.95,19.5
"1135",16350,2022-01-10,10,0.85,8.5
"1136",16350,2022-01-10,20,0.42,8.4
"1137",16350,2022-01-10,20,0.42,8.4
"1138",16350,2022-01-10,6,2.95,17.7
"1139",18171,2022-01-10,12,1.25,15
"1140",18171,2022-01-10,12,1.25,15
"1141",18171,2022-01-10,12,2.1,25.2
"1142",18171,2022-01-10,10,1.65,16.5
"1143",18171,2022-01-10,4,3.75,15
"1144",18171,2022-01-10,3,5.95,17.85
"1145",18171,2022-01-10,3,5.95,17.85
"1146",18171,2022-01-10,3,5.95,17.85
"1147",18171,2022-01-10,2,7.95,15.9
"1148",18171,2022-01-10,2,7.95,15.9
"1149",18171,2022-01-10,2,7.95,15.9
"1150",18171,2022-01-10,3,4.95,14.85
"1151",18171,2022-01-10,6,1.65,9.9
"1152",18171,2022-01-10,3,4.25,12.75
"1153",18171,2022-01-10,4,3.75,15
"1154",15100,2022-01-10,16,10.95,175.2
"1155",16850,2022-01-10,12,1.65,19.8
"1156",16850,2022-01-10,12,1.25,15
"1157",16850,2022-01-10,2,5.49,10.98
"1158",16850,2022-01-10,24,0.42,10.08
"1159",16850,2022-01-10,36,0.42,15.12
"1160",16850,2022-01-10,24,0.42,10.08
"1161",16850,2022-01-10,24,0.85,20.4
"1162",16850,2022-01-10,12,1.45,17.4
"1163",16850,2022-01-10,6,2.95,17.7
"1164",16850,2022-01-10,6,2.1,12.6
"1165",16850,2022-01-10,3,5.95,17.85
"1166",16850,2022-01-10,12,1.25,15
"1167",16850,2022-01-10,12,2.1,25.2
"1168",16850,2022-01-10,12,1.25,15
"1169",16850,2022-01-10,8,1.65,13.2
"1170",16850,2022-01-10,6,2.95,17.7
"1171",16850,2022-01-10,24,1.25,30
"1172",16850,2022-01-10,6,2.95,17.7
"1173",16850,2022-01-10,8,3.95,31.6
"1174",15326,2022-01-10,24,0.55,13.2
"1175",15326,2022-01-10,3,4.95,14.85
"1176",15326,2022-01-10,12,0.42,5.04
"1177",15326,2022-01-10,25,0.42,10.5
"1178",15326,2022-01-10,25,0.42,10.5
"1179",15326,2022-01-10,25,0.42,10.5
"1180",15326,2022-01-10,25,0.42,10.5
"1181",15326,2022-01-10,25,0.42,10.5
"1182",15326,2022-01-10,12,0.42,5.04
"1183",15326,2022-01-10,12,0.42,5.04
"1184",15326,2022-01-10,12,0.42,5.04
"1185",15326,2022-01-10,12,0.85,10.2
"1186",15326,2022-01-10,6,2.55,15.3
"1187",15326,2022-01-10,24,0.29,6.96
"1188",15326,2022-01-10,16,1.69,27.04
"1189",15326,2022-01-10,6,1.65,9.9
"1190",15326,2022-01-10,6,2.55,15.3
"1191",15326,2022-01-10,6,2.55,15.3
"1192",15326,2022-01-10,12,0.42,5.04
"1193",15326,2022-01-10,12,0.42,5.04
"1194",15326,2022-01-10,12,0.42,5.04
"1195",15326,2022-01-10,12,0.42,5.04
"1196",15326,2022-01-10,12,0.42,5.04
"1197",15326,2022-01-10,4,3.45,13.8
"1198",15326,2022-01-10,3,4.95,14.85
"1199",15326,2022-01-10,4,3.75,15
"1200",15326,2022-01-10,3,4.65,13.95
"1201",15326,2022-01-10,12,1.25,15
"1202",15326,2022-01-10,24,0.55,13.2
"1203",17849,2022-01-10,1,7.95,7.95
"1204",17849,2022-01-10,1,7.95,7.95
"1205",17849,2022-01-10,2,9.95,19.9
"1206",17849,2022-01-10,6,5.95,35.7
"1207",17849,2022-01-10,1,0.95,0.95
"1208",17849,2022-01-10,5,12.75,63.75
"1209",17849,2022-01-10,1,1.65,1.65
"1210",17849,2022-01-10,2,39.95,79.9
"1211",14229,2022-01-10,10,1.25,12.5
"1212",14229,2022-01-10,10,1.25,12.5
"1213",14229,2022-01-10,10,1.25,12.5
"1214",14229,2022-01-10,10,1.25,12.5
"1215",14229,2022-01-10,10,1.25,12.5
"1216",14229,2022-01-10,10,1.25,12.5
"1217",14229,2022-01-10,10,1.25,12.5
"1218",14229,2022-01-10,10,1.25,12.5
"1219",14229,2022-01-10,10,1.25,12.5
"1220",14229,2022-01-10,10,1.25,12.5
