"","default","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","OCCUPATION_TYPE"
"269",0,"F","N","Y",0,76500,284400,"Working","Secondary / secondary special","Married","House / apartment","Cooking staff"
"270",0,"F","N","Y",0,157500,350415,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"271",0,"M","N","N",0,135000,640080,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Core staff"
"272",0,"F","N","Y",1,45000,76410,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"273",0,"M","Y","N",0,202500,405000,"Working","Secondary / secondary special","Married","House / apartment",""
"274",0,"F","Y","Y",0,247500,540000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"275",0,"M","N","N",0,126000,284400,"Working","Secondary / secondary special","Civil marriage","With parents","Cooking staff"
"276",0,"F","Y","Y",1,247500,9e+05,"Working","Higher education","Married","House / apartment","Managers"
"277",0,"M","Y","N",1,270000,454500,"Working","Secondary / secondary special","Separated","House / apartment","Drivers"
"278",0,"F","N","N",0,126000,315000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Private service staff"
"279",0,"F","N","Y",0,180000,573408,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"280",0,"F","N","N",0,90000,95940,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"281",0,"F","N","Y",0,202500,180000,"Working","Secondary / secondary special","Married","House / apartment","Accountants"
"282",0,"F","N","Y",0,360000,1223010,"Working","Higher education","Widow","House / apartment","Managers"
"283",0,"M","N","N",0,202500,781920,"Commercial associate","Incomplete higher","Single / not married","House / apartment","IT staff"
"284",0,"F","Y","N",1,144000,1575000,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"285",0,"M","Y","Y",0,135000,545040,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"286",0,"M","N","Y",0,121050,779688,"State servant","Secondary / secondary special","Married","House / apartment","Security staff"
"287",0,"M","Y","Y",0,90000,725328,"Commercial associate","Secondary / secondary special","Married","House / apartment","Core staff"
"288",0,"M","Y","Y",0,162000,178290,"Working","Higher education","Civil marriage","House / apartment","Laborers"
"289",0,"M","Y","N",0,157500,774000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Drivers"
"290",0,"M","N","Y",0,54000,630000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"291",0,"M","Y","Y",0,382500,402214.5,"Working","Higher education","Married","House / apartment","Managers"
"292",0,"M","Y","N",0,202500,450000,"Working","Secondary / secondary special","Civil marriage","House / apartment","Drivers"
"293",0,"F","Y","N",1,247500,1058197.5,"Working","Higher education","Married","House / apartment","Accountants"
"294",0,"F","N","Y",1,126000,585000,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"295",0,"F","N","Y",0,130500,239850,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"296",0,"F","N","Y",0,180000,527373,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"297",0,"F","N","Y",0,360000,270000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"298",0,"F","N","Y",0,112500,808650,"Working","Higher education","Separated","House / apartment","Sales staff"
"299",0,"F","N","Y",1,180000,676629,"State servant","Higher education","Married","House / apartment","Accountants"
"300",0,"F","N","Y",0,126000,1288350,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"301",0,"M","N","N",1,189000,1024740,"Working","Incomplete higher","Married","House / apartment",""
"302",0,"M","Y","Y",1,202500,468000,"Working","Secondary / secondary special","Married","House / apartment",""
"303",0,"F","N","Y",2,135000,743031,"State servant","Higher education","Married","House / apartment","Security staff"
"304",0,"M","Y","N",0,135000,679500,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"305",0,"F","N","Y",1,72000,345510,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"306",0,"F","Y","Y",0,112500,157050,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"307",0,"F","N","Y",0,90000,1288350,"Pensioner","Higher education","Married","House / apartment",""
"308",0,"F","N","N",1,207000,1288350,"State servant","Secondary / secondary special","Married","House / apartment","Laborers"
"309",0,"F","N","N",0,135000,568800,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"310",0,"M","Y","Y",0,67500,298512,"Working","Secondary / secondary special","Single / not married","House / apartment","Low-skill Laborers"
"311",0,"F","N","N",0,162000,450000,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",""
"312",0,"M","Y","Y",0,112500,495000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"313",0,"F","N","Y",0,202500,1125000,"State servant","Secondary / secondary special","Civil marriage","House / apartment","High skill tech staff"
"314",0,"F","N","N",0,90000,358344,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"315",0,"M","N","Y",0,135000,450000,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"316",0,"F","N","Y",1,148500,360000,"Working","Secondary / secondary special","Single / not married","Municipal apartment","Laborers"
"317",0,"F","N","Y",0,270000,1006920,"Working","Secondary / secondary special","Married","House / apartment","High skill tech staff"
"318",0,"F","N","N",0,72000,414792,"Working","Secondary / secondary special","Single / not married","House / apartment","Core staff"
"319",0,"M","N","Y",1,247500,528633,"Working","Lower secondary","Married","House / apartment","Core staff"
"320",0,"F","Y","N",2,171000,675000,"Working","Higher education","Married","House / apartment",""
"321",0,"F","N","Y",2,135000,283419,"Working","Secondary / secondary special","Married","House / apartment","Low-skill Laborers"
"322",0,"F","N","Y",0,135000,247275,"Working","Secondary / secondary special","Single / not married","House / apartment","Sales staff"
"323",0,"M","Y","Y",1,292500,1006920,"Commercial associate","Higher education","Married","House / apartment","Managers"
"324",0,"F","N","N",1,112500,254700,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"325",0,"M","N","Y",0,157500,427500,"Working","Higher education","Married","House / apartment","Laborers"
"326",0,"M","N","Y",0,225000,254700,"Commercial associate","Secondary / secondary special","Separated","House / apartment","Laborers"
"327",0,"F","N","Y",0,108000,100737,"Pensioner","Incomplete higher","Married","House / apartment",""
"328",0,"F","N","N",0,40500,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"329",0,"F","N","N",0,90000,101880,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"330",0,"F","N","Y",0,220500,755190,"Pensioner","Higher education","Married","House / apartment",""
"331",0,"F","Y","Y",0,247500,634050,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"332",0,"M","N","Y",0,225000,835380,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"333",0,"F","N","Y",0,103500,313438.5,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"334",0,"F","Y","N",0,139500,9e+05,"State servant","Secondary / secondary special","Widow","House / apartment",""
"335",0,"F","Y","N",1,144000,1386000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"336",0,"M","Y","Y",1,157500,269550,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"337",0,"F","N","Y",0,112500,1017000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"338",0,"F","N","N",0,180000,1288350,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"339",0,"F","N","N",1,225000,499221,"Working","Higher education","Married","Municipal apartment","High skill tech staff"
"340",0,"M","Y","Y",1,180000,405000,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"341",0,"F","Y","Y",0,202500,543037.5,"Working","Higher education","Married","House / apartment",""
"342",0,"M","Y","Y",0,360000,450000,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"343",0,"M","Y","Y",2,405000,346500,"Working","Higher education","Married","House / apartment",""
"344",0,"M","N","N",1,202500,568908,"Commercial associate","Higher education","Married","House / apartment","Core staff"
"345",0,"M","N","Y",0,202500,1092190.5,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"346",0,"M","N","Y",1,112500,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"347",0,"F","N","N",0,69750,239850,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",""
"348",0,"M","Y","N",0,247500,509400,"Pensioner","Higher education","Married","House / apartment",""
"349",0,"M","N","Y",0,90000,247500,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",""
"350",0,"F","N","Y",0,135000,904500,"Commercial associate","Secondary / secondary special","Married","House / apartment",""
"351",0,"F","Y","Y",0,157500,337500,"Commercial associate","Higher education","Married","House / apartment","Managers"
"352",0,"F","N","N",0,99000,675000,"State servant","Higher education","Civil marriage","House / apartment","Core staff"
"353",0,"F","N","N",0,180000,675000,"State servant","Secondary / secondary special","Single / not married","House / apartment","Medicine staff"
"354",0,"F","N","Y",1,148500,993082.5,"Working","Higher education","Married","Municipal apartment","Core staff"
"355",0,"F","N","Y",1,135000,835380,"Working","Secondary / secondary special","Married","House / apartment","High skill tech staff"
"356",0,"F","N","Y",0,31500,166500,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"357",0,"M","Y","N",1,202500,454500,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",""
"358",0,"F","N","N",0,112500,1288350,"Commercial associate","Secondary / secondary special","Married","Municipal apartment","Sales staff"
"359",0,"F","Y","Y",0,144000,521280,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"360",0,"F","N","Y",0,76500,143910,"Pensioner","Lower secondary","Widow","House / apartment",""
"361",0,"F","N","Y",0,112500,254700,"Pensioner","Lower secondary","Widow","House / apartment",""
"362",0,"F","N","Y",0,90000,364500,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"363",0,"F","N","N",0,130500,1350000,"Working","Higher education","Married","House / apartment",""
"364",0,"F","Y","N",0,540000,450000,"Commercial associate","Secondary / secondary special","Separated","House / apartment","Managers"
"365",0,"F","N","N",0,225000,255960,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"366",0,"F","N","Y",0,135000,1525482,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"367",0,"M","Y","N",0,112500,364896,"State servant","Secondary / secondary special","Married","House / apartment","Laborers"
"368",0,"M","N","Y",1,247500,526491,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"369",0,"M","Y","Y",0,202500,1006920,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"370",0,"F","N","Y",0,67500,298512,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"371",0,"F","N","Y",2,90000,1006920,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"372",0,"F","N","N",0,112500,405000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
