"","gender","total_children","education","member_card","occupation","houseowner","avg_cars_at.home.approx.","avg..yearly_income","num_children_at_home","promotion_name","media_type","spesa_totale"
"222","F",1,"High School Degree","Bronze","Skilled Manual","Y",4,"$30K - $50K",0,"Double Down Sale","TV",1403.14648647563
"223","M",4,"Partial High School","Normal","Manual","Y",0,"$10K - $30K",3,"Free For All","In-Store Coupon",2237.62436943935
"224","F",1,"Bachelors Degree","Bronze","Professional","Y",1,"$110K - $130K",0,"Double Down Sale","TV",1104.98631532528
"225","F",2,"Partial High School","Bronze","Professional","N",3,"$90K - $110K",0,"Double Down Sale","TV",912.891076443189
"226","M",5,"Bachelors Degree","Bronze","Professional","N",3,"$70K - $90K",0,"Price Winners","In-Store Coupon",1773.90874699603
"227","F",1,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Free For All","In-Store Coupon",2099.93612389428
"228","F",3,"High School Degree","Bronze","Skilled Manual","Y",3,"$30K - $50K",1,"Double Down Sale","TV",1586.96811828092
"229","F",2,"High School Degree","Bronze","Professional","N",2,"$110K - $130K",0,"Weekend Markdown","In-Store Coupon",2736.38226307886
"230","M",0,"Graduate Degree","Bronze","Professional","Y",3,"$70K - $90K",0,"Double Down Sale","TV",1200.82763328492
"231","M",5,"Bachelors Degree","Silver","Professional","N",3,"$110K - $130K",5,"Free For All","In-Store Coupon",2413.17945281605
"232","F",3,"Graduate Degree","Golden","Professional","N",3,"$70K - $90K",3,"Super Savers","In-Store Coupon",2770.67111157978
"233","F",2,"High School Degree","Bronze","Skilled Manual","Y",4,"$30K - $50K",0,"Pick Your Savings","In-Store Coupon",2640.4181121345
"234","M",1,"High School Degree","Silver","Skilled Manual","N",2,"$30K - $50K",0,"Unbeatable Price Savers","Bulk Mail",825.270305426062
"235","M",4,"Bachelors Degree","Bronze","Management","N",3,"$50K - $70K",0,"Unbeatable Price Savers","Bulk Mail",698.919435242683
"236","M",2,"Bachelors Degree","Bronze","Professional","Y",2,"$130K - $150K",0,"Pick Your Savings","In-Store Coupon",2985.02831656413
"237","M",1,"Partial High School","Normal","Manual","N",1,"$10K - $30K",0,"Pick Your Savings","In-Store Coupon",1879.66782768122
"238","F",1,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",1,"Sales Galore","Bulk Mail",775.973055366277
"239","F",3,"High School Degree","Bronze","Skilled Manual","N",2,"$30K - $50K",0,"Unbeatable Price Savers","Bulk Mail",852.391776754264
"240","M",5,"Partial High School","Normal","Skilled Manual","N",1,"$30K - $50K",0,"Pick Your Savings","In-Store Coupon",2216.33367265255
"241","M",3,"Bachelors Degree","Bronze","Professional","Y",3,"$50K - $70K",0,"Pick Your Savings","In-Store Coupon",2082.17907671537
"242","M",1,"High School Degree","Golden","Manual","N",4,"$30K - $50K",0,"Unbeatable Price Savers","Bulk Mail",772.558481858831
"243","F",0,"Bachelors Degree","Bronze","Professional","Y",1,"$50K - $70K",0,"One Day Sale","In-Store Coupon",2252.08330352428
"244","F",0,"Bachelors Degree","Bronze","Professional","Y",1,"$50K - $70K",0,"Sales Days","Bulk Mail",753.402460207837
"245","M",3,"High School Degree","Golden","Manual","Y",2,"$30K - $50K",3,"One Day Sale","In-Store Coupon",2595.73306441588
"246","F",1,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",1,"Tip Top Savings","Bulk Mail",828.356283110747
"247","F",2,"Bachelors Degree","Bronze","Management","Y",2,"$30K - $50K",2,"Sales Days","Bulk Mail",1003.09725960868
"248","M",2,"Bachelors Degree","Golden","Professional","Y",3,"$70K - $90K",2,"Big Time Discounts","In-Store Coupon",2902.81554648593
"249","M",1,"Bachelors Degree","Bronze","Professional","N",2,"$50K - $70K",0,"Tip Top Savings","Bulk Mail",902.411537700545
"250","M",3,"High School Degree","Bronze","Skilled Manual","Y",2,"$30K - $50K",0,"Tip Top Savings","Bulk Mail",771.837953247234
"251","F",5,"Bachelors Degree","Bronze","Management","N",3,"$70K - $90K",0,"One Day Sale","In-Store Coupon",1618.7047999261
"252","F",1,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",0,"Two for One","Bulk Mail",848.570923203032
"253","F",1,"Bachelors Degree","Bronze","Professional","N",2,"$70K - $90K",0,"Two for One","Bulk Mail",1020.59272983371
"254","M",1,"Partial College","Silver","Manual","Y",2,"$30K - $50K",0,"Sales Days","Bulk Mail",929.427539615285
"255","M",1,"Partial College","Silver","Manual","Y",2,"$30K - $50K",0,"Sales Days","Bulk Mail",675.866149498699
"256","F",3,"Bachelors Degree","Bronze","Management","Y",1,"$50K - $70K",0,"One Day Sale","In-Store Coupon",2092.64583866479
"257","F",3,"Bachelors Degree","Bronze","Management","Y",1,"$50K - $70K",0,"Tip Top Savings","Bulk Mail",1097.39301034251
"258","F",2,"Bachelors Degree","Bronze","Professional","Y",1,"$90K - $110K",0,"One Day Sale","In-Store Coupon",2396.9324099013
"259","M",2,"Bachelors Degree","Bronze","Professional","Y",3,"$50K - $70K",1,"Sales Days","Bulk Mail",645.640245979848
"260","M",4,"Bachelors Degree","Silver","Professional","N",2,"$130K - $150K",4,"Sales Days","Bulk Mail",743.821577223154
"261","F",2,"Partial College","Normal","Manual","N",4,"$30K - $50K",0,"Two for One","Bulk Mail",810.500694958595
"262","M",3,"High School Degree","Bronze","Skilled Manual","Y",3,"$30K - $50K",0,"Dollar Cutters","Bulk Mail",804.687131394476
"263","F",1,"Graduate Degree","Bronze","Professional","Y",3,"$110K - $130K",1,"You Save Days","Bulk Mail",699.621468791192
"264","M",3,"Partial High School","Normal","Manual","N",1,"$10K - $30K",0,"You Save Days","Bulk Mail",977.339823345326
"265","M",4,"Bachelors Degree","Silver","Management","N",2,"$50K - $70K",0,"Price Destroyers","TV",578.99610022739
"266","M",2,"High School Degree","Bronze","Manual","N",3,"$30K - $50K",2,"You Save Days","Bulk Mail",1081.38672964757
"267","M",2,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",0,"Price Destroyers","TV",1054.64435570189
"268","M",1,"Partial High School","Normal","Skilled Manual","N",1,"$10K - $30K",0,"Price Destroyers","TV",1001.65913941497
"269","M",5,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",3,"You Save Days","Bulk Mail",900.385724830791
"270","F",0,"Partial High School","Bronze","Professional","N",4,"$130K - $150K",0,"Price Destroyers","TV",1645.14209918005
"271","F",2,"Partial High School","Normal","Manual","N",2,"$10K - $30K",0,"You Save Days","Bulk Mail",705.029767468086
"272","F",3,"Bachelors Degree","Silver","Professional","Y",2,"$50K - $70K",3,"Sales Galore","Bulk Mail",947.431863974698
"273","M",3,"Bachelors Degree","Silver","Professional","N",3,"$130K - $150K",0,"You Save Days","Bulk Mail",941.240378435353
"274","M",4,"Bachelors Degree","Bronze","Management","Y",4,"$50K - $70K",0,"You Save Days","Bulk Mail",742.820974393901
"275","M",0,"Graduate Degree","Bronze","Professional","Y",1,"$70K - $90K",0,"High Roller Savings","TV",1308.89680759209
"276","M",4,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"You Save Days","TV",996.313858252343
"277","F",5,"Bachelors Degree","Bronze","Management","Y",2,"$70K - $90K",0,"You Save Days","TV",835.407760189535
"278","F",5,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",1,"Super Savers","TV",963.671644644975
"279","M",3,"Bachelors Degree","Golden","Professional","Y",3,"$50K - $70K",3,"Wallet Savers","TV",616.70706983482
"280","F",1,"Bachelors Degree","Bronze","Professional","Y",1,"$50K - $70K",0,"Sale Winners","Bulk Mail",871.507365858346
"281","F",3,"High School Degree","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"Sale Winners","Bulk Mail",709.502049188453
"282","F",2,"Graduate Degree","Bronze","Professional","N",3,"$70K - $90K",0,"Three for One","In-Store Coupon",2102.09812131852
"283","F",2,"Graduate Degree","Bronze","Professional","N",3,"$70K - $90K",0,"Price Savers","TV",676.597687259762
"284","F",3,"Partial College","Bronze","Clerical","Y",3,"$30K - $50K",1,"Three for One","In-Store Coupon",1913.09627354691
"285","F",5,"Partial High School","Normal","Manual","Y",2,"$10K - $30K",5,"Three for One","In-Store Coupon",2380.33568026598
"286","M",4,"High School Degree","Bronze","Manual","N",3,"$30K - $50K",0,"Three for One","In-Store Coupon",2668.96157139458
"287","M",2,"Partial College","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"Wallet Savers","TV",1452.14345993208
"288","M",4,"Partial College","Bronze","Skilled Manual","N",2,"$30K - $50K",1,"Wallet Savers","TV",1121.23337094765
"289","M",1,"Partial College","Normal","Clerical","Y",1,"$10K - $30K",0,"Price Savers","TV",1078.72623206994
"290","F",1,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",0,"Wallet Savers","TV",804.283418736624
"291","M",3,"High School Degree","Bronze","Manual","Y",2,"$50K - $70K",0,"Wallet Savers","TV",1101.44601598421
"292","F",1,"High School Degree","Bronze","Manual","Y",1,"$30K - $50K",1,"Super Savers","TV",1836.63062016172
"293","F",4,"High School Degree","Golden","Manual","Y",3,"$30K - $50K",3,"Three for One","In-Store Coupon",1491.08234641955
"294","F",4,"High School Degree","Golden","Manual","Y",3,"$30K - $50K",3,"Price Savers","TV",1497.14233613853
"295","F",2,"Partial High School","Bronze","Manual","N",1,"$30K - $50K",0,"Price Savers","TV",1014.09368463147
"296","M",4,"Bachelors Degree","Bronze","Management","Y",2,"$50K - $70K",0,"Price Savers","TV",1546.15269909726
"297","F",4,"Bachelors Degree","Silver","Professional","Y",2,"$70K - $90K",2,"Three for One","In-Store Coupon",3027.0982855999
"298","M",5,"High School Degree","Bronze","Skilled Manual","Y",2,"$30K - $50K",1,"Wallet Savers","TV",1530.20312459899
"299","F",4,"Partial High School","Normal","Skilled Manual","N",0,"$10K - $30K",4,"Super Savers","TV",1602.14320252427
"300","F",2,"Partial High School","Normal","Manual","N",2,"$10K - $30K",0,"Wallet Savers","TV",1981.44218455096
"301","F",3,"Bachelors Degree","Normal","Professional","Y",1,"$10K - $30K",3,"Price Savers","TV",861.531190296699
"302","F",4,"Partial High School","Golden","Management","Y",3,"$130K - $150K",3,"Dimes Off","In-Store Coupon",2898.12098253726
"303","F",2,"Partial High School","Bronze","Manual","Y",2,"$30K - $50K",0,"Money Savers","TV",980.651509538026
"304","M",3,"Bachelors Degree","Bronze","Professional","Y",2,"$70K - $90K",0,"Money Savers","TV",747.932642822212
"305","M",5,"Partial High School","Golden","Professional","Y",2,"$90K - $110K",5,"Sale Winners","In-Store Coupon",1930.26816936728
"306","M",0,"Partial High School","Silver","Professional","Y",2,"$150K +",0,"One Day Sale","TV",1911.72317588231
"307","M",0,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Sale Winners","In-Store Coupon",3039.03505817086
"308","M",1,"Partial College","Silver","Professional","Y",4,"$30K - $50K",1,"Sale Winners","In-Store Coupon",2771.81922073569
"309","F",3,"High School Degree","Bronze","Skilled Manual","N",1,"$30K - $50K",0,"Sale Winners","In-Store Coupon",2507.01285520352
"310","F",1,"Bachelors Degree","Bronze","Professional","N",3,"$50K - $70K",0,"Sale Winners","In-Store Coupon",2894.8264569745
"311","M",0,"High School Degree","Bronze","Skilled Manual","Y",1,"$30K - $50K",0,"Dimes Off","In-Store Coupon",1983.70490618012
"312","M",1,"Graduate Degree","Silver","Professional","Y",3,"$110K - $130K",1,"Sale Winners","In-Store Coupon",2297.86421442697
"313","M",4,"Partial High School","Normal","Manual","N",2,"$10K - $30K",0,"Sale Winners","In-Store Coupon",2561.67302195529
"314","F",5,"Bachelors Degree","Golden","Professional","Y",4,"$50K - $70K",5,"Money Savers","TV",1162.34888667023
"315","F",3,"Bachelors Degree","Bronze","Management","Y",2,"$70K - $90K",2,"Sale Winners","In-Store Coupon",2158.86674986504
"316","F",3,"Bachelors Degree","Bronze","Management","Y",2,"$70K - $90K",2,"Sale Winners","In-Store Coupon",2535.12281163848
"317","F",2,"High School Degree","Normal","Skilled Manual","N",1,"$30K - $50K",1,"Sale Winners","In-Store Coupon",2327.5312338287
"318","F",2,"High School Degree","Normal","Skilled Manual","N",1,"$30K - $50K",1,"Dimes Off","In-Store Coupon",2340.0789628746
"319","M",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Money Savers","TV",1021.57789143976
"320","M",3,"Partial High School","Normal","Manual","Y",1,"$10K - $30K",0,"Money Savers","TV",770.878036632541
"321","F",1,"Partial High School","Normal","Manual","N",0,"$10K - $30K",0,"Money Savers","TV",1144.97239621873
"322","F",1,"Partial High School","Bronze","Professional","Y",2,"$90K - $110K",0,"One Day Sale","TV",1030.66857701661
"323","F",4,"Partial High School","Normal","Manual","N",1,"$10K - $30K",0,"Money Savers","TV",1163.32156724084
"324","F",0,"Partial High School","Bronze","Skilled Manual","N",3,"$30K - $50K",0,"Go For It","Bulk Mail",880.590220177761
"325","F",3,"High School Degree","Golden","Professional","Y",3,"$150K +",3,"Go For It","Bulk Mail",946.706706491515
"326","M",5,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Go For It","Bulk Mail",815.183670339246
"327","F",1,"Partial High School","Bronze","Manual","N",1,"$30K - $50K",0,"Go For It","Bulk Mail",733.656282129381
"328","F",1,"Partial High School","Bronze","Manual","N",1,"$30K - $50K",0,"Go For It","Bulk Mail",538.00843104777
"329","F",3,"Partial College","Bronze","Skilled Manual","N",2,"$30K - $50K",1,"Go For It","Bulk Mail",865.822503687652
"330","M",2,"High School Degree","Golden","Skilled Manual","N",2,"$30K - $50K",0,"Go For It","Bulk Mail",926.356083544065
"331","M",3,"Partial College","Bronze","Professional","Y",2,"$30K - $50K",2,"Coupon Spectacular","In-Store Coupon",3002.48808242194
"332","M",3,"Partial College","Bronze","Skilled Manual","Y",1,"$30K - $50K",0,"Price Destroyers","Bulk Mail",800.705647915713
"333","M",3,"Bachelors Degree","Silver","Management","N",3,"$70K - $90K",0,"Save-It Sale","In-Store Coupon",2560.53327711281
"334","F",4,"Partial High School","Normal","Manual","N",1,"$10K - $30K",0,"Save-It Sale","In-Store Coupon",1998.93816457987
"335","F",4,"Partial College","Silver","Manual","Y",2,"$30K - $50K",0,"Save-It Sale","In-Store Coupon",2700.24926942957
"336","F",1,"High School Degree","Bronze","Manual","Y",3,"$30K - $50K",1,"Save-It Sale","In-Store Coupon",2674.9830840601
"337","M",2,"Partial High School","Golden","Professional","N",2,"$150K +",0,"Save-It Sale","In-Store Coupon",2963.70145037688
"338","M",5,"Partial High School","Bronze","Management","N",2,"$110K - $130K",0,"Save-It Sale","In-Store Coupon",2368.879227802
"339","M",3,"Bachelors Degree","Golden","Professional","Y",2,"$90K - $110K",3,"Green Light Special","In-Store Coupon",3000.50675463993
"340","M",3,"Bachelors Degree","Golden","Professional","Y",2,"$90K - $110K",3,"Dollar Cutters","TV",697.249033151702
"341","F",0,"Bachelors Degree","Silver","Management","Y",3,"$150K +",0,"Green Light Special","In-Store Coupon",2191.0241878937
"342","F",4,"High School Degree","Silver","Professional","Y",2,"$150K +",0,"Shelf Clearing Days","In-Store Coupon",1970.33668288436
"343","M",0,"High School Degree","Bronze","Manual","Y",4,"$30K - $50K",0,"Mystery Sale","Bulk Mail",860.841415553887
"344","F",2,"Partial High School","Normal","Manual","Y",2,"$10K - $30K",0,"Coupon Spectacular","TV",1282.55614959636
"345","M",5,"High School Degree","Bronze","Professional","Y",4,"$130K - $150K",0,"Green Light Special","In-Store Coupon",2858.90268258742
"346","F",0,"Bachelors Degree","Normal","Professional","Y",3,"$70K - $90K",0,"Dollar Cutters","TV",497.569528707601
"347","M",4,"High School Degree","Golden","Skilled Manual","Y",1,"$30K - $50K",2,"Coupon Spectacular","TV",1743.24122044955
"348","M",1,"Bachelors Degree","Bronze","Management","N",4,"$50K - $70K",0,"Green Light Special","In-Store Coupon",1916.96746344805
"349","M",1,"Bachelors Degree","Golden","Professional","N",2,"$50K - $70K",0,"Weekend Markdown","TV",1113.95699014285
"350","F",2,"Partial High School","Normal","Skilled Manual","N",2,"$10K - $30K",0,"Weekend Markdown","TV",1155.4293262602
"351","F",4,"Bachelors Degree","Bronze","Professional","Y",2,"$30K - $50K",0,"Weekend Markdown","TV",2029.00407785491
"352","M",4,"High School Degree","Silver","Skilled Manual","Y",4,"$50K - $70K",0,"Weekend Markdown","TV",1133.46956005594
"353","F",4,"Partial High School","Golden","Skilled Manual","N",1,"$50K - $70K",0,"Weekend Markdown","TV",1360.70141680498
"354","M",4,"High School Degree","Bronze","Professional","Y",1,"$110K - $130K",0,"Weekend Markdown","TV",1325.34529089231
"355","M",3,"High School Degree","Normal","Manual","N",1,"$10K - $30K",0,"Super Duper Savers","TV",1232.62729174056
"356","F",2,"Graduate Degree","Silver","Management","Y",2,"$90K - $110K",1,"Super Duper Savers","TV",1276.03007828751
"357","M",4,"Partial High School","Normal","Skilled Manual","Y",1,"$10K - $30K",0,"Save-It Sale","In-Store Coupon",2678.86247148319
"358","M",5,"High School Degree","Bronze","Management","N",2,"$90K - $110K",0,"Shelf Clearing Days","TV",1157.4685924835
"359","M",4,"Bachelors Degree","Golden","Professional","Y",3,"$50K - $70K",3,"Shelf Clearing Days","TV",955.869042178918
"360","F",2,"High School Degree","Bronze","Professional","Y",2,"$70K - $90K",0,"You Save Days","In-Store Coupon",1128.09513310799
"361","M",3,"Graduate Degree","Bronze","Professional","N",1,"$130K - $150K",0,"Shelf Clearing Days","In-Store Coupon",1820.85384358719
"362","M",3,"Bachelors Degree","Bronze","Management","N",2,"$50K - $70K",0,"Savings Galore","In-Store Coupon",2267.70484482293
"363","M",5,"Bachelors Degree","Bronze","Professional","Y",2,"$90K - $110K",2,"Savings Galore","In-Store Coupon",1669.75334571996
"364","M",1,"High School Degree","Bronze","Manual","Y",3,"$30K - $50K",0,"Savings Galore","In-Store Coupon",1567.83850924728
"365","M",4,"Partial College","Bronze","Management","Y",3,"$30K - $50K",2,"Cash Register Lottery","In-Store Coupon",2106.76420390035
"366","F",3,"Bachelors Degree","Bronze","Management","Y",1,"$50K - $70K",2,"Cash Register Lottery","In-Store Coupon",2830.4664953605
